user_prompt,유형,극성,시제,확실성
요즘 행정수도 이전 문제로 온 나라가 뜨겁다.,추론형,긍정,현재,확실
"선진 바자회는 올해로 4회차를 맞고 있는 선진 로지스틱스의 사회공헌활동으로, 선진 내부 온라인마켓을 운영하여 바자회를 통한 수익금을 ＇아름다운 가게＇를 통해 외로운 어르신들에게 필요한 생필품 지원하는 활동이다.",사실형,긍정,현재,확실
이번에 발표될 전월세 대책의 골자는 임차인 전월세 부담 완화와 전월세 물량 확대로 요약된다.,사실형,긍정,현재,확실
대개 운율이 없고 밋밋한 산문이지만 그 쾌감은 강력하다.,추론형,긍정,현재,확실
＂산소통도 셰르파도 포기한 채 나만의 힘으로 오른다는 뜻입니다.＂,대화형,긍정,현재,확실
최근에는 최대한 나안시력을 호전시키기 위해 난시 인공수정체삽입술을 시행하거나 노안 개선을 위해 다초점 인공수정체삽입술을 시행하기도 한다.,사실형,긍정,현재,확실
"지난해 11월말 현재 우리나라 외환보유액 규모는 대만, 인도, 홍콩 다음으로 세계 9위 수준을 유지하고 있다.",사실형,긍정,현재,확실
저축성 보험의 경우 이자율과 보험가입 시기도 중도해약 시 고려해야 한다.,추론형,긍정,현재,확실
민주노총 공공운수노조 화물연대본부의 집단운송거부(총파업)가 장기화하면서 산업계 피해 규모가 눈덩이처럼 불어나고 있다.,사실형,긍정,현재,확실
이에 대해 엘살바도르는 비트코인 가격 하락이 국가 재정에 미치는 영향이 미미하다는 입장이다.,사실형,긍정,현재,확실
"두통, 어깨 결림, 목 결림, 요통, 무릎 통증이 자주 나타난다.",사실형,긍정,현재,확실
"새로운 기회를 만들겠다는 생각으로, 생업을 성공시키겠다는 꿈으로 시작하는 사례가 꽤나 문제가 되는 경우를 본다.",추론형,긍정,현재,확실
이는 한국맥도날드의 실적에서도 드러난다.,사실형,긍정,현재,확실
경기 하드랜딩을 감수하고라도 일단은 기준금리를 단숨에 크게 올려 인플레 기대 심리까지 잡겠다는 전략이다.,추론형,긍정,현재,확실
유럽연합(EU) 국가 평균이 16%이고 일본과 미국이 각각 10%와 6%인 것을 보면 우리나라는 경제 규모에 비해 매우 많은 수치다.,사실형,긍정,현재,확실
습관을 고치기 힘들다면 최소한 충분한 빗질이 필요하다.,사실형,긍정,현재,확실
누구도 그러라고 강요하지 않았지만 어느 샌가 그렇게 구분 지어졌고 다들 자연스럽게 받아들이고 있다.,사실형,긍정,현재,확실
삼성전자의 새 프리미엄 스마트폰 ＇갤럭시S20＇ 시리즈의 사전예약 기간이 끝나고 손에 직접 S20을 받아든 사용자가 늘어나면서 제품에 대한 비교 분석이 쏟아지고 있다.,사실형,긍정,현재,확실
원료로 사용된 저지 우유는 영국 왕실에서 즐기는 프리미엄 우유로 고소함이 특징이다.,사실형,긍정,현재,확실
공시 의무가 없어 개인 투자자가 블록딜 진행 여부를 파악하기 힘들다는 점이 이슈다.,사실형,긍정,현재,확실
진황 편에 나오는 권분이란 부유층에 나눔을 권하는 일권분이란 재물을 가진 사람이 그렇지 않은 사람을 돕는 일이라는 대원칙이 있다.,사실형,긍정,현재,확실
＇미르M＇의 핵심 성장 시스템 ＇만다라＇의 경우 전투에 특화된 뱅가드의 길을 선택할 수 있는 전투 만다라와 모험과 채집을 통해 기술을 향상하는 배가본드의 길을 택할 수 있는 장인 만다라로 구분된다.,사실형,긍정,현재,확실
그리고 잠시 자신을 자연에 방사하여 바위에 납작 붙어 울산바위를 타고 내려오는 솔솔 바람과 따사로운 봄볕으로 광합성의 축복을 받았다.,추론형,긍정,현재,확실
"차별화된 셀프 세탁시스템과 서비스, 교육 등을 공급으로 소비자와 점주 모두를 만족시키며 성장하고 있는 브랜드라는 평가 또한 받고 있다.",사실형,긍정,현재,확실
계약서상 문구와 글자 하나하나는 작성자 최대한의 노력이 투영된 작품이다.,추론형,긍정,현재,확실
감마선 혈액조사기는 원자력안전법에 따른 허가 장비로 운영 시 시설과 인력에 대한 제한 조건이 많다.,사실형,긍정,현재,확실
금융거래를 규제하는 법률과 금융당국의 지침에 효율적으로 대응할 수 있도록 하는 기술적 접근 방식이다.,사실형,긍정,현재,확실
속상한 것은 내 연인이 사람 친구와 매일 연락을 주고받으며 시시콜콜한 대화를 한다는 사실.,사실형,긍정,현재,확실
백사 이항복은 한음 이덕형과의 돈독한 우정을 소재로 한 ＇오성과 한음 설화＇의 주인공이자 조선 선조 대의 명신 중 한 사람이다.,사실형,긍정,현재,확실
각하는 소송 요건이 맞지 않을 때 본안 판단을 하지 않고 사건을 종결하는 처분이다.,사실형,긍정,현재,확실
"레드벨벳 조이가 매니저를 맡고 배우 이상윤, 서지석, 강경준, 아스트로 차은우, 가수 유선호, 쇼리, 배우 문수인, 이태선, 줄리엔 강이 선수단으로 합류한다",사실형,긍정,현재,확실
작년 하반기 국론 분열의 단초를 제공했던 조국 사태나 현재 진행형인 코로나19 사태도 정부와 여당에 결코 유리한 소재는 아닐 것이다.,추론형,부정,현재,불확실
널리 알려진 대로 서시는 춘추시대 말기 양쯔강 하류에 위치했던 오나라와 월나라 사이의 전쟁사에 등장하는 여성이다.,사실형,긍정,현재,확실
그 주인공은 바로 ASML입니다.,대화형,긍정,현재,확실
개인적으로 P2E 규제에 대해서는 세계적인 조류와 연계해서 생각해볼 때 언젠가는 변화가 있기를 기대한다.,추론형,긍정,현재,확실
＇전쟁＇과 ＇질병＇. 숱한 엉터리 예언자들이 현혹하던 ＇지구 멸망＇ 단골메뉴가 2020년 새해 벽두를 관통하고 있다.,사실형,긍정,현재,확실
태양광발전이나 풍력발전 개발사업은 기존에 숲이 있던 곳이나 산지에서 전개하는 경우가 많다.,사실형,긍정,현재,확실
"＇KF94＇와 ＇KF99＇는 0.4㎛ 크기의 입자를 각각 94%, 99% 이상 걸러낸다는 의미다.",사실형,긍정,현재,확실
"덕수궁관에서는 ＇미술관에 書 : 한국 근현대 서예＇(3월), 운보 김기창의 아내이자 한국 대표 여성 화가 박래현(1920~1976) 탄생 100주년 개인전(7월), 과천관에서는 ＇미디어로서의 판화＇(5월), ＇한국 공예 지평의 재구성 : 1950-1970＇(9월), ＇올림픽 이펙트 : 한국 건축과 디자인 1980-1990＇(11월) 등 다채로운 장르에 전시장을 연다.",사실형,긍정,현재,확실
미국 역사상 전무후무한 기록이다.,사실형,긍정,현재,확실
"식품의약품안전처에 등록된 코로나19 치료제 임상승인 품목은 19개로 이 중 항바이러스제가 12개, 면역조절제가 7개다.",사실형,긍정,현재,확실
지금은 용산 부지가 반환 절차를 밟고 있고 단군 이래 최대 사업이라는 용산 개발이라는 꿈을 만들어 가고 있다.,사실형,긍정,현재,확실
또 지단을 올린 후 김가루와 후춧가루를 뿌려주면 맛과 함께 보는 즐거움도 배가 된다.,사실형,긍정,현재,확실
하지만 현실에선 잡음이 더 치명적 결과를 낳는 경우가 많다.,사실형,긍정,현재,확실
동네에 무엇을 해달라거나 무엇을 하지 말아달라고 목소리를 키우는 거다.,사실형,긍정,현재,확실
우선 라식·라섹을 할 땐 각막 표면을 일부 깎는데 이로 인해 감각신경이 손상되면서 눈물이 충분히 나오지 않게 된다.,추론형,부정,현재,확실
"회사가 임금 인상률이나 퇴직률, 운용 수익률 등 연금액 산정의 기초가 되는 모든 사항에 대해 책임을 지는 대신 근로자(가입자)는 일절 선택권이 없다.",사실형,부정,현재,확실
그런 점에서 이 책은 우리에게 메시지를 던져준다.,사실형,긍정,현재,확실
"＇2019년을 빛낸 의인＇은 지난 설 연휴 중 근무하다 순직한 고(故) 윤한덕 국립중앙의료원 중앙응급의료센터장의 아들인 윤형찬 씨, 여성을 성폭행하려던 외국인을 제압해 경찰에 인계한 임지현(가수 에이톤) 씨 등이다.",사실형,긍정,현재,확실
하지만 전문가들은 과학적 근거가 부족한 정보라고 단언한다.,사실형,긍정,현재,확실
"한층 넓어진 캐스케이드 그릴이 헤드램프, 주간 주행등까지 하나로 이어져 단단한 느낌을 준다.",추론형,긍정,현재,확실
그중에서도 남편을 죽인 여인의 처벌은 무척 낯설다.,추론형,긍정,현재,확실
"＇로토챔프＇는 175이닝 투구에 11승9패, 평균자책점 3.75, ＇스티머＇는 186이닝 투구에 11승11패, 평균자책점 4.25로 각각 점치고 있다.",사실형,긍정,현재,확실
담배는 중국에 들어온 지 얼마 되지도 않았지만 널리 퍼졌으니 참 알 수 없는 일이다.,추론형,부정,현재,확실
현재 안전운임제 대상은 컨테이너와 시멘트 2개 품목이다.,사실형,긍정,현재,확실
이는 2021년 1월 이후 최저치다.,사실형,긍정,현재,확실
아울러 기아 주가도 덩달아 오름세다.,사실형,긍정,현재,확실
"영상 속에 등장하는 B787-9 드림라이너는 2007년 미국 보잉 선보인 중장거리노선용 중형 여객기로서, 최첨단 기술이 들어간 기체는 뛰어난 운용 효율성을 갖춰 출시 이후 10년 만에 1,500대가 넘게 판매된 기종이다.",사실형,긍정,현재,확실
금융 결제 인프라스트럭처 혁신을 위한 1단계가 오픈뱅킹이라면 종합지급결제업 등 새로운 전자금융업 도입은 혁신의 마지막 단계다.,사실형,긍정,현재,확실
2025년 11월 한국에서 열리는 ＇제32차 아시아태평양경제협력체(APEC) 정상회의＇ 개최지를 놓고 지방자치단체들이 본격적인 유치전에 돌입했다.,사실형,긍정,현재,확실
"비트코인은 1,000만원 부근까지 하락하거나 1,100만원을 돌파할 때 신규 매수해 보시기 바랍니다.",대화형,긍정,현재,확실
현재 미국의 거대 제약 회사들이 전 세계 의약품 소비량의 50%를 차지하고 있다.,사실형,긍정,현재,확실
＇고든램지버거＇ ＇굿스터프이터리(GSE)＇ ＇파이브가이즈＇ ＇슈퍼두퍼＇ ＇파파이스＇ 등 국내에 이미 상륙했거나 진출을 준비 중인 글로벌 브랜드만 10여개에 달한다.,사실형,긍정,현재,확실
주요 장치에는 수분감지 센서가 있어 물이 스며들면 자동으로 전원을 차단하여 감전을 예방한다.,사실형,긍정,현재,확실
응답속도가 아무리 느려도 20ms 이하로 유지되는 ＇카트라이더＇와는 환경이 전혀 달랐다.,사실형,긍정,현재,확실
"지금까지 양산된 F-15 시리즈를 살펴 보면 미 공군용 F-15A, F-15B, F-15C, F-15D, F-15E 스트라이크 이글 외에 우방국 수출 모델로 대한민국 공군 F-15K, 일본 항공자위대 F-15CJ/DJ, 이스라엘 공군 F-15I, 사우디 아라비아 공군F-15SA, 카타르 공군 F-15QA, 싱가포르 공군 F-15SG 등이 있으며, 전체 총 생산 대수는 1,000대가 넘는다.",사실형,긍정,현재,확실
"그럴 일은 없겠지만, 관상 양귀비가 아닌 아편 양귀비의 앞에 서게 된다면 발길을 돌리는 게 좋다.",사실형,긍정,현재,확실
톤즈점방 수익금은 소외계층을 돕기 위한 기금으로 사용된다.,사실형,긍정,현재,확실
저소음 모드로 사용 시 조용한 도서관 수준인 39dB의 저소음 냉방도 장점이다.,사실형,긍정,현재,확실
"백화점이나 드럭스토어 매장에서도 립스틱, 쿠션 등 색조 화장품 마케팅에 주력하면서 매출 증가로 이어지고 있다.",사실형,긍정,현재,확실
개정안에 따르면 정부는 국내 소재·부품·장비 산업 경쟁력을 끌어올리기 위해 관련 세제지원을 대폭 강화한 게 특징이다.,사실형,긍정,현재,확실
풍화열이란 암석 가운데 유난히 물과 염분에 약해 상대적으로 먼저 패여 버린 흔적을 말한다.,사실형,긍정,현재,확실
그러자 서부의 총잡이들이 살롱의 문을 열고 들어선다.,사실형,긍정,현재,확실
손님들은 날마다 식당에 막걸리를 마시러 온다.,사실형,긍정,현재,확실
유방암은 전 세계적으로도 빠르게 발생률이 증가하고 있다.,사실형,긍정,현재,불확실
이제는 잘 알려진 사실이지만 봉준호 영화엔 반드시 ＇지하 인간＇이 나온다.,사실형,긍정,현재,확실
자연스럽게 대중 인기에 영합하거나 선동에 능한 포퓰리즘 정권이 들어서기 십상이다.,사실형,긍정,현재,확실
서피비치에 나 홀로 여행자들이 많은 이유도 그 때문이다.,사실형,긍정,현재,확실
"만족도 1000% 울산바위 등산을 마치고 내려오는 하산길에 언제 다시 이곳을 오를 수 있을까, 라는 상투적 생각도 들었지만, 자꾸 뒤돌아 보게 하는 힘은 과연 무엇일까?",대화형,긍정,현재,불확실
특히 장기투자자에게 불리한 세제를 고쳐야 하는 과제도 남아 있다.,추론형,긍정,현재,확실
"6월 16일 종가는 7만7000원, 목표주가는 11만~12만원 선이다.",사실형,긍정,현재,확실
마늘꽃의 색깔은 보라색이다.,사실형,긍정,현재,확실
자료가 많지 않아 일반화하기 어렵다.,추론형,부정,현재,확실
스스로 높이 목을 맨 자는 한 사람이 발로 그 양 어깨를 밟고 손으로 그 정수리 머리카락을 움켜잡아 혈관을 팽창시키고 맥박이 급하게 하라.,대화형,긍정,현재,확실
월간 사용자 수가 계속 급감하는 모습이다.,사실형,긍정,현재,확실
이 같은 빅스텝 가능성에 대해 한은은 매우 신중한 입장이다.,사실형,긍정,현재,확실
그들은 이야기를 나눈다.,사실형,긍정,현재,확실
강항도 여섯 번이나 탈출을 시도해서 목숨을 잃을 뻔했지만 그의 학문과 인품을 흠모한 일본 승려의 도움으로 가까스로 살아났다고 《간양록》은 회고한다.,사실형,긍정,현재,확실
한국의 P2E 게임 규제에 대해서는 어떻게 보는지?,대화형,긍정,현재,확실
최근 환경·책임·투명경영(ESG)이 경영계 대세가 된 것과 관련해 ESG 투자 밑거름이 될 수 있도록 기업 통계도 대폭 강화한다.,사실형,긍정,현재,확실
보유하고 있는 비트코인 가치가 반 토막 나면서 이에 따른 디폴트(채무불이행)가 불가피하다는 관측도 제기되고 있다.,사실형,긍정,현재,확실
"핑크빈과 슬라임, 루시드, 데미안 등 메이플스토리에 등장하는 캐릭터 스티커 80종이 담겨있다.",사실형,긍정,현재,확실
"가스 냉난방기를 작동하면 질소산화물이나 메탄 같은 대기 오염물질이 나오고, 이로 인해 아이들이 다름 아닌 학교에서 건강을 위협받고 있다는 것이다.",사실형,긍정,현재,확실
한편 유비소프트는 ＇뉴욕의 지배자＇ 출시와 함께 무료 타이틀 업데이트도 실시한다.,사실형,긍정,현재,확실
의심환자가 아닌 경우에는 비용이 발생해 보건소에 문의해야 한다.,추론형,긍정,현재,확실
"당분간 중부 서해안과 전라 해안의 섬 지역에는 짙은 안개가 끼는 곳이 있겠고, 해상 전역에도 안개가 짙게 끼는 곳이 많아 차량이나 선박 운행에 주의가 필요하다.",추론형,긍정,현재,확실
물론 현실적이다 못해 때로는 극단적인 그의 언술은 ＇로마사 논고＇에서도 여전하다.,추론형,긍정,현재,확실
최근 인수팀을 통해 온라인 소통 창구를 운영해 도지사 관사 활용 아이디어를 받고 있다.,사실형,긍정,현재,확실
세계보건기구는 보건의료 재정의 공평성 지표 중 하나로 가용 소득의 40% 이상을 의료비로 지출하는 경우를 재난적 의료비로 정의하고 있다.,사실형,긍정,현재,확실
"더불어시민당에 참여한 정당들이 선거에서 3% 이상 지지를 받을 수 있는 정당이라면 문제가 없지만, 그런 수준의 지지를 받기 어렵다면 오히려 표심이 과대 대표되는 현상이 나타난다.",사실형,부정,현재,불확실
웃고 있다가도 갑자기 호쾌한 액션으로 바뀌는 질리지 않는 전개가 ＇오늘부터 우리는＇의 재미를 견인한다.,추론형,긍정,현재,확실
＂언론은 적이야. 한잔 사면서 잘해주는 척해.＂,대화형,긍정,현재,확실
하지만 지금 그렇게 말하는 사람은 없다.,사실형,부정,현재,확실
"인스타그램이나 페이스북에서 인플루언서 마케팅으로 이미 유명한 이들도 있지만, 평범한 청소년들에겐 주목을 끌 만한 일이다.",추론형,긍정,현재,확실
"또 본당 이외에도 수령 350년이 넘는 국가 보호수가 4그루나 있고, 그에 버금가는 거목들이 성지를 한 폭의 수채화처럼 꾸며주는, 아름다운 곳이다.",추론형,긍정,현재,확실
이에 현장의 상인들과 소비자의 반응은 엇갈리는 상황이다.,사실형,긍정,현재,확실
179가구 규모인 당산 삼익(1979년 준공)은 가로주택정비사업을 진행하고 있다.,사실형,긍정,현재,확실
카멜레온처럼 자리에 따라 자신의 모습을 바꾸고 대중 앞에 멋지고 근사한 모습으로 나타날 것을 주문한다.,추론형,긍정,현재,확실
"화웨이가 개최한 ＇화웨이 APAC 디지털 혁신 회의(Huawei APAC Digital Innovation Congress)＇에 참석하기 위해 모인 각국 정부 인사, 산업 전문가, 협력사 관계자들이다.",사실형,긍정,현재,확실
논란의 중심에 선 건 MBC 가요대제전이다.,사실형,긍정,현재,확실
"8개 지역과 대도시 서부 원정지, 최대 150명으로 구성되는 클랜, 8인 전투부대 기반의 지옥성물함 공격대, 대규모 PvP를 즐길 수 있는 투쟁의 굴레 등의 콘텐츠를 제공한다.",사실형,긍정,현재,확실
사회적 거리두기로 가정 내 체류 기간이 길어지지면서 동거가족 간 갈등이 늘었을 가능성이 크다는 것이다.,사실형,긍정,현재,불확실
"더불어 대규모 정전 사태시 대체 지급수단 부재, 소수의 민간 지급결제업체에 의한 독·과점, 디플레이션 시기에 안전투자 수단 상실, 상업은행의 마이너스 예금금리 부과에 대한 방어수단 제약 등 현금없는 사회 폐해에 대한 지적이 잇따르고 있다.",사실형,긍정,현재,확실
하루에 한 사람이 거의 2리터짜리 생수병 하나씩의 쌀을 먹었다고 하니 오늘날 식사량과 비교할 때 엄청난 양이다.,사실형,긍정,현재,확실
깊은 슬픔과 절망의 밤을 보내 본 사람은 아름답다.,추론형,긍정,현재,확실
에스피랩스는 동남아와 베트남에 거점을 둔 블록체인 기술기업이다.,사실형,긍정,현재,확실
형사부 검사로서 다룬 사건 이야기를 풀어낸 베스트셀러 ＇검사내전＇의 저자다.,사실형,긍정,현재,확실
여자대표팀 세계 랭킹은 현재 9위로 카자흐스탄(14위)이 난적으로 꼽힌다.,사실형,긍정,현재,확실
"우리은행은 영국 CMS 금리 연계 DLF를 판매했는데, 기본적으로 구조는 유사하다.",추론형,긍정,현재,확실
한국생애설계사는 10대 청소년의 진로 선택부터 5060대 중장년층의 퇴직 후 생활에 이르는 인생 전반에 대한 계획을 연령과 세대에 맞게 생애설계를 하는 전문가이다.,사실형,긍정,현재,확실
"FA컵에서는 32강전까지는 90분 안에 승부를 내지 못하면 연장전이나 승부차기 없이 경기를 끝내고, 재경기를 치른다.",사실형,긍정,현재,확실
모드하우스는 오브젝트를 이용할 수 있는 다양한 이벤트를 기획하고 있다.,사실형,긍정,현재,확실
"이미 언급했듯이 아미그달린은 아무렇게나 분해가 되는 것이 아니라 반드시 베타글루코시다제라는 분해효소가 있어야 하며, 살구씨를 먹어도 암세포나 이상 세포, 병든 세포, 노화된 세포 등이 없을 때는 전혀 작용을 하지 않는다.",사실형,부정,현재,확실
위성정당은 중도층 흡수를 위해 만든 것이 아니다.,사실형,부정,현재,확실
음담패설을 모아놓은 《고금소총》에도 명사들이 부지기수로 등장한다.,사실형,긍정,현재,확실
미국에서 차량공유와 항공운행과 같은 혁신 서비스가 가능한 것은 ＇네거티브 규제＇ 덕이다.,사실형,긍정,현재,확실
"러시아, 중국, 북한, 이란이다.",사실형,긍정,현재,확실
"＇자유한국당은 뭐하나, 이런 사람 영입 안 하고.＇",대화형,긍정,현재,불확실
그런 의미에서 제주도의 방역 대응은 귀감이 될 만하다.,추론형,긍정,현재,확실
그러나 규제에도 좋은 규제가 있고 나쁜 규제가 있다.,추론형,긍정,현재,확실
KD파르마는 중금속 함유량이 적은 소형 어종만을 사용해 특허받은 저온 초임계 공법 및 크로마토그래피 정제법으로 오메가3를 추출한다.,사실형,긍정,현재,확실
드라이브샷 평균 260야드를 날리는 장타자인 강지선 프로는 여성스러운 외모와 큰 키로 올 시즌 스타 플레이어로 성장할 유망주로 손꼽히고 있다.,사실형,긍정,현재,확실
"이용자는 다른 세계 명마들의 이름과 영혼을 이어받아 꼬리와 귀, 초인적인 주력을 가진 ＇우마무스메＇와 함께 이들을 트레이닝하는 교육 기관 ＇트레센 학원＇의 신인 트레이너의 역할을 맡아 많은 ＇우마무스메＇의 목표인 ＇트윙클 시리즈＇에 활약하기 위해 고군분투하는 이야기를 경험할 수 있다.",사실형,미정,현재,불확실
"성공한 게임회사 경영자는 벤처신화의 주인공이 되지만, 정작 그들이 만든 게임은 마약 취급받는다.",사실형,긍정,현재,확실
신한은행은 점포별로 컨시어지 2명씩을 상주해 디지털 채널이 익숙하지 않은 고객들을 안내하고 일부 점포엔 60대 이상 연령의 ＇시니어 전담 컨시어지＇를 선발·배치해 일자리 창출과 시니어 맞춤형 서비스를 제공한다.,사실형,긍정,현재,확실
영구치가 완전히 자리 잡는 13세 이전까지는 충치나 외상 등 위험에 대비하는 부모의 각별한 관리가 요구된다.,사실형,긍정,현재,확실
위챗페이나 알리페이가 없으면 길거리 음식도 사먹기 힘들 정도로 ＇현금 없는 사회＇가 도래한 것이다.,추론형,긍정,현재,확실
"＇디아블로 이모탈＇과 ＇우마무스메 프리티더비＇, ＇미르M＇, ＇천애명월도M＇이 주인공이다.",사실형,긍정,현재,확실
우리 민족은 떡국을 먹으면서 새해를 맞이한다.,사실형,긍정,현재,확실
＇(미국 헌법과 민주주의를 유린한 사람들) 모두가 (헌법과 민주주의를 앞장서 수호해야 할) 대통령과 그의 사람들＇이란 역설이 담겨 있다.,사실형,긍정,현재,확실
늘 ＇투기꾼 탓＇과 ＇전 정부 탓＇을 하다 보니 그 변명이 자기확증편향에 빠져들어 과잉 유동성 축소나 주택공급 확대 등 시장에 필요한 정책은 소홀한 것이 아닐까?,대화형,긍정,현재,불확실
배달 앱은 ＇플랫폼을 통한 배달＇이라는 신개념을 바탕으로 새로운 시장과 다양한 혁신을 창출하고 있는데 이런 측면을 무시해서는 안 된다.,추론형,부정,현재,확실
지원대상은 부부 합산소득 9700만원 이하의 결혼 7년 이내인 신혼부부와 6개월내 결혼하기로 한 결혼 예정자다.,사실형,긍정,현재,확실
현재 각종 SNS와 중고거래 플랫폼에는 ＂싸이 흠뻑쇼 티켓 양도한다＂는 글이 쏟아지고 있다.,사실형,긍정,현재,확실
현재는 대중문화예술인도 예술·체육요원으로 편입할 수 있게 하는 병역법 개정안이 국회에 계류 중이다.,사실형,긍정,현재,확실
"사모펀드들이 투자한 CB에 대한 정확한 평가를 바탕으로 만기까지 기다릴 것과 조기 상각할 것을 구분해야 하고, 부실을 부실로 덮지 못하도록 ＇CB 연환계＇의 밧줄을 미리 풀어내야 한다.",추론형,긍정,현재,확실
미국 상무부는 매월 ＇내구재 신규 주문＇ 통계를 발표한다.,사실형,긍정,현재,확실
"영어로는 Chionanthus retusus 또는 Chinese Fringetree 즉, 흰 눈이 내린 모양 또는 중국의 물푸레나무과의 나무라고 불린다.",사실형,긍정,현재,확실
제한 시간 내 더 많은 포인트를 얻은 팀이 승리한다.,사실형,긍정,현재,확실
가게 측이 수수료를 많이 낸다며 정책상 환불이 불가하니 자신들의 다른 제품으로 교환만 가능하다고 말한 것이다.,사실형,긍정,현재,확실
"지불이 없는, 즉 사지 않는 쇼핑이란 뜻이다.",사실형,긍정,현재,확실
신장은 허리 뒤 척추를 기준으로 양쪽으로 길게 위치한다. 자세를 바르게 하고 자주 두드려준다.,사실형,긍정,현재,확실
결국 문재인정부 들어 경제성장률과 제조업 침체 속에서 중간계층 일자리가 직격탄을 맞고 있으며 줄어든 중위층 일자리 경쟁에서 탈락한 이들은 재교육 기회마저 없어 고전하고 있다는 해석이다.,사실형,긍정,현재,확실
스스로 원칙과 기준을 어기지 않는 것이다.,추론형,부정,현재,확실
주택 공급을 확대하겠다는 윤석열정부 정책 방향은 확고하다.,사실형,긍정,현재,확실
틱톡은 만 16세 미만 사용자의 계정은 자동적으로 비공개 계정으로 설정해 청소년 사용자를 보호하고 있다.,사실형,긍정,현재,확실
코로나19 사태를 계기로 우리나라 기업의 해외 투자 전략은 양극화될 가능성이 크다.,추론형,긍정,현재,불확실
대법원이 정리해고 정당성을 인정한 것은 2014년 쌍용차 이후 8년 만이다.,사실형,긍정,현재,확실
하지만 많은 사람들이 아침 샤워와 샴푸를 병행하고 있다.,사실형,긍정,현재,확실
"배우 이미도의 경우 틱톡에 이어 인스타그램 릴스를 활용해 ＇엄마의 개인생활＇이라는 시리즈 콘텐츠를 제작, 개성 있는 아이디어와 스토리, 연기를 버무려 주목을 받고 있다.",사실형,긍정,현재,확실
"대중들에게는 아직은 낯선 자격이지만, 해당 분야에서는 유일한 국가공인 자격이라 관심도가 높다.",사실형,긍정,현재,확실
"3코스 ＇고행길＇은 이름 그대로 5.6㎞, 2시간10분을 걸어야 하는 만만치 않는 코스다.",사실형,부정,현재,확실
이번에는 정말 규제시스템을 ＇네거티브 방식＇으로 제대로 바꿔야 한다.,추론형,긍정,현재,확실
"욕설에 가까운 표현을 쓰며, 상대편을 저주하는 내용의 텍스트와 동영상 공급자를 찾는 건 너무나 쉽다.",사실형,긍정,현재,확실
검찰은 박 의원에 대한 의혹을 확인하는 차원에서 그를 참고인 신분으로 소환하는 일정을 조율하고 있다.,사실형,긍정,현재,확실
모호했던 자격 기준을 ＇감사 관련 업무를 3년 이상 담당한 사람＇으로 구체화하는 등 관련 법 개정 작업이 상당 부분 진척된 상황이다.,사실형,긍정,현재,확실
집밥의 관건은 편안함과 반찬이다.,사실형,긍정,현재,확실
코로나19 사태가 언제까지 지속될지 오리무중이다.,추론형,긍정,현재,확실
"그래서 미국에 안보를, 중국에 경제를 의존하는 우리가 지금 가장 위험하다.",추론형,긍정,현재,확실
"특히 소리꾼 이자람의 절창이 일품으로, 올해 무대에도 그가 설지 주목된다.",사실형,긍정,현재,확실
하지만 이들이 괜히 달인이겠는가.,대화형,긍정,현재,확실
3040 직장인 중에도 미래를 위해 공인중개사 자격증을 준비하는 사람이 많다.,사실형,긍정,현재,확실
동쪽으로 달아나는 토끼와 서쪽으로 뛰는 토끼를 동시에 잡으러 가지 못하는 상황을 경제학에서 ＇트레이드오프(trade-off)＇ 관계라 부른다.,사실형,긍정,현재,확실
스마트 팩토리 아카데미의 인천·포항 공장 확대 시행은 현대제철이 추진 중인 전사적 스마트 엔터프라이즈 구축을 위한 토대를 마련했다는 데 그 의미가 있다.,사실형,긍정,현재,확실
현재 추가로 3개의 실제 골프장을 개발 중이다.,사실형,긍정,현재,확실
중국 인민은행에 따르면 제3자전자결제 시스템에서 사용자는 모바일페이에서 발급받은 은행의 지불계좌에 일정금액을 먼저 충전해놓고 후차적으로 금액을 사용하게 된다.,사실형,긍정,현재,확실
"인간에 대해 무한한 탐구를 하는 이 아날로그적인 예술이, 팬데믹 시간을 지나 가물어가던 무대와 상실된 연극을 다시 깨우는 계기가 되기에 충분해 보인다.",추론형,긍정,현재,확실
"서울시립미술관 서소문본관은 ＇모두의 소장품＇(3월), 한국 자연미술 토대를 만든 작가 임동식(75) 개인전(6월), 서울미디어시티 비엔날레 2020 ＇하나하나 탈출한다＇(9월) 등으로 채운다.",사실형,긍정,현재,확실
"＂팀을 바꿀 수 있을지는 모르겠지만, 우리는 우리 일을 하는 거죠.＂",대화형,긍정,현재,확실
"감시정찰, 통신중계, 물자수송, 화생방 오염제독, 지뢰탐지 등과 같은 다양한 임무수행이 가능한 다목적 무인헬기. 전세계적으로 개발 및 도입이 증가하고 있는 무기체계로 수동 및 자동경로 비행 지원이 가능해 목표물을 자동으로 추적과 전자광학 및 적외선 영상 촬영도 가능한 소형 정찰 드론 그리고 미래 해상 무기체계의 핵심전력으로 개발된 무인수상정 개발 외에도 무기체계의 첨단화와 고도화된 무기체계의 개발 및 양산 따른 MRO(정비, 유지, 보수)도 자주국방에 중요한 인프라로 무기체계 정비기술 역량 및 효율화를 위해 지속적인 노력을 기울이고 있다.",사실형,긍정,현재,확실
장자철학은 ＇붕＇처럼 넓다.,사실형,긍정,현재,확실
빅데이터 측면에서 도입한 것이 최근 데이터경제 3법으로 제도화된 ＇마이 데이터(My Data)＇ 산업이다.,사실형,긍정,현재,확실
