user_prompt,유형,극성,시제,확실성
강국만의 얘기가 아니다.,추론형,부정,현재,확실
"불과 얼마 되지 않는 금액으로 아주 손쉽게 수천, 수만 팔로워를 늘릴 수 있고, 순식간에 ＇좋아요＇를 대폭 늘릴 수도 있다.",추론형,긍정,현재,불확실
＇보이스퀸＇ 트로트 양대 산맥 ＇꺾기 1인자＇ 윤은아와 ＇중국 공무원 가수＇ 출신 최연화의 대결도 흥미진진했다.,추론형,긍정,과거,확실
세계 랭킹이 최근 급상승해 5위까지 올랐지만 호시탐탐 순위 역전을 노리는 경쟁자가 많아 경계를 늦출 수 없다.,추론형,부정,현재,확실
또한 골프공을 다트판에 맞혀 점수를 얻는 골프다트와 특정 표식에 공을 넣어 점수를 겨루는 타깃 배틀 등 게임 모드를 통해 남녀노소가 함께 즐기기에도 제격이다.,추론형,긍정,현재,확실
경찰은 이 사건 수사를 조만간 마무리하고 이달 중 수사 결과를 브리핑을 통해 밝힐 것으로 전망된다.,추론형,긍정,미래,불확실
랩토풀로스에 의하면 상업용 드론에게 요구되는 가장 중요한 항목은 공공안전이다.,추론형,긍정,현재,확실
글로벌 철강 수요가 둔화하면서 단가 하락이 지속됐기 때문이다.,추론형,긍정,현재,확실
＂신분을 떠난 우정 말이다.＂,추론형,긍정,현재,확실
그러나 굳이 규제 없이도 룰을 잘 지키는 직원이나 금융사로선 억울하다.,추론형,긍정,현재,확실
복잡계의 변화는 예측과 통제가 극히 어렵다.,추론형,부정,현재,확실
이러한 연구결과는 몸에 좋은 영향을 미치는 지방의 효능과 역할에 대한 소비자의 인식 또는 사고방식이 상당히 변화되고 발전하였는지 가늠할 수 있다.,추론형,긍정,현재,확실
"아파트 대신 정비사업 지역 내 다가구, 다세대주택이나 상가 건물로 투자 수요가 분산되는 데다 정비사업 활성화는 멀리 보면 ＇공급 확대＇를 의미하기 때문이다.",추론형,긍정,현재,확실
최근 자동차 내수 시장 활성화에 기여했던 개별소비세 인하 혜택마저 지난해 말 일몰되면서 올해 자동차 산업에 대한 위기감이 커지고 있다.,추론형,긍정,현재,확실
앞서 언급한대로 연내 총 투자금을 3억달러로 보고 있다.,추론형,긍정,과거,확실
최근 넷마블이 글로벌 시장에 출시한 ＇제2의나라＇도 미국 애플 앱스토어에서 초반 호응을 얻고 있다.,추론형,긍정,현재,확실
하지만 그의 소설 ＇페널티킥 앞에 선 골키퍼의 불안＇은 기억할 만하다.,추론형,긍정,미래,확실
자외선 대책은 여름이 아니라 봄부터 철저해야 한다.,추론형,긍정,현재,확실
임성재가 무리할 정도로 강행군한 이유는 체력적으로도 자신감이 있었지만 최대한 많은 코스를 경험해보고 싶었기 때문이다.,추론형,긍정,과거,확실
우리 금융당국이 요즘 들어 일률규제를 남발하는 경향이 있다.,추론형,긍정,현재,확실
"통풍은 만성화되면 발가락, 발목, 무릎, 손가락 등에 통풍 관절염이 발생할 수 있어 주의해야 한다.",추론형,긍정,현재,불확실
KB캐피탈의 ＇ONE KB 캐피탈＇은 신차할부·렌터카·자동차리스·의료기기리스 등의 상품 이용시 월납입금액 또는 수수료 할인 혜택을 제공받을 수 있다.,추론형,긍정,미래,확실
"명나라 서화가 주지번은 ＂그의 글씨는 왕희지(진나라 서예가), 안진경(당나라 서예가)과 우열을 다툰다＂고 했을 정도로 그의 글씨를 높게 쳤다.",추론형,긍정,과거,확실
두 토끼를 다 잡을 것처럼 말하는 건 요행을 바라는 허풍이다.,추론형,긍정,현재,확실
"＇남산의 부장들＇이 의미가 있는 건 같은 시대를 다룬 작품들이 꽤 있었지만, 10·26 사태 그 자체가 아닌 사건이 일어나기까지 40일간 인물들의 관계 그리고 인간 심리를 다루었기 때문이다.",추론형,긍정,과거,확실
"무장은 중거리 공대공 미사일 4발, 단거리 공대공 미사일 2발과 공대지 미사일 및 폭탄을 장착할 수 있다.",추론형,긍정,미래,확실
기술 변화가 가속화하고 시장의 불확실성이 짙어질수록 불안과 공포도 커진다.,추론형,긍정,현재,확실
자기주장이 옳아 보인다.,추론형,긍정,현재,불확실
"해탈이 뭐라고, 그 순간을 경험하겠다며 평생을 수행하는 사람들도 수두룩한 세상에 6시간 걸으며 그 희열과 공허함을 느낄 수 있다면, 일생에 그보다 더 좋은 선물이 또 있을까 싶다.",추론형,미정,미래,불확실
말 그대로 ＇예상＇ 지표여서 100% 신뢰할 건 못 된다.,추론형,부정,현재,확실
"광고 역시 Z세대에게 화제가 되기 위해 짧은 시간에 흥미를 유발할 수 있어야 하고(키위 랩은 시청자의 흥미를 불러 일으키는 시간을 약 3초 정도로 정의한다), 재미와 흥미가 소비되어야 하며, 15~30초 분량의 영상 안에 기승전결이 있어야 한다.",추론형,긍정,미래,확실
반면 실제 국민들이 인식하는 중산층의 소득수준은 이보다 훨씬 높다.,추론형,긍정,현재,확실
김포공항이 없어지는 순간 지방에서 서울 접근성이 가장 용이한 교통수단은 고속철도가 되면서 지방공항들은 존폐 기로에 선다.,추론형,긍정,미래,불확실
상업영화 데뷔작 ＇플란다스의 개＇(2000)로는 흥행하지 못했지만 거물 제작자 차승재에게 강한 인상을 남기는 데 성공했다.,추론형,긍정,과거,확실
디아블로 이모탈은 여러 면에서 이전 시리즈와는 다른 모습을 보이고 있다.,추론형,긍정,현재,확실
"관련 법이 계속 바뀌면서 혼란이 가중된 데다 형평성에 어긋나는 안전모 미착용 범칙금, 강도 높은 즉시 견인 조치까지 겹치며 정상적인 서비스를 제공하기 어려워졌다고 판단했기 때문이다.",추론형,긍정,과거,확실
7월 회의 때도 0.75%포인트 인상이 유력시되는 이유다.,추론형,긍정,현재,확실
"해당 BTC 물량은 연방수사국이 지난 2018년부터 법원에 몰수된 BTC로, 경매에 참여를 원하는 참가자는 12일(현지 시간) 전 사전등록을 마쳐야 한다.",추론형,긍정,현재,확실
＂안 그랬더라면 로마는 아주 짧은 시간 내에 허약해지고 무가치한 국가가 되었을 것이다.＂,추론형,긍정,과거,불확실
＇어차피 노력해봐야 꼴찌인데 왜 그리 애쓰냐＇는 이들에게 답하는 말은 뼈를 때린다.,추론형,긍정,현재,확실
감히 말로 할 수 없다.,추론형,부정,현재,확실
당뇨병 치료제 메트포르민을 사용할 때는 비타민 B12를 보충해주어야 한다.,추론형,긍정,미래,확실
리스크 관리를 잘하는 금융사엔 100%라는 숫자가 건전성을 지켜주는 묘약이 아니라 자유를 억압하는 족쇄일 뿐이다.,추론형,긍정,현재,확실
하지만 ＇군주론＇에 비해 훨씬 폭넓고 타협적이며 공동체 지향적이다.,추론형,긍정,현재,확실
흡사한 양상이 있다.,추론형,긍정,현재,확실
같은 상황을 보더라도 다르게 생각하는 사람들이 있을 수 있기 때문이다.,추론형,긍정,현재,불확실
선조는 ＂엄마 품이 그리울 나이인데 어찌하여 군역을 담당하고 있는가. 아이를 보고서는 심기가 불편해 밤잠을 못 잔다. 내가 불민한 사람으로 임금 자리에 있게 돼 이런 일이 생겼으니 한탄할 일＂이라고 탄식했다.,추론형,긍정,과거,확실
"먼지통비움부터 자동 물걸레 세척, 도크 내부 청소 등이 가능한 엠티워시필도크를 통해 청소의 편리함을 극대화한 것이 특징이다.",추론형,긍정,현재,불확실
두 번째 잠복한 뇌관은 4월 총선을 겨냥한 포퓰리즘식 부동산 규제완화와 개발사업이다.,추론형,긍정,현재,확실
사람들은 흔히 자신의 신념을 더욱 굳힘으로써 불안을 떨쳐버리려 한다.,추론형,긍정,현재,확실
구강 관리 역시 중요하다.,추론형,긍정,현재,확실
자칫 리스크 관리는 안 되는데 레버리지 비율만 낮은 곳으로 대출 수요가 몰리는 역효과가 나타날 수도 있다.,추론형,긍정,미래,불확실
"5, 6월부터는 한여름과 다름없이 강력하게 자외선을 대비해야 한다.",추론형,긍정,현재,확실
전문가들은 한국은행이 고물가와 한미 금리 역전 현상을 완화하기 위해 올해 남은 네 번(7월·8월·10월·11월)의 통화정책방향결정 회의에서 3~4차례 금리를 인상할 것으로 보고 있다.,추론형,긍정,현재,확실
"현재 엘살바도르는 미국 등 해외에서 일하는 이민자들이 보내온 돈이 국가 경제에 큰 역할을 하고 있기 때문에, 송금 과정을 효율화하는 것이 중요하다.",추론형,긍정,현재,확실
"미국 서부 시대를 배경으로 한 뮤지컬? 솔직히 ＇이것이 가능하고, 또 관객들이 과연 재미있어 할까?＇라는 궁금증이 먼저 들었다.",추론형,긍정,과거,확실
"골목상권 보호를 명분으로 2012년 단행된 신규 출점, 월 2회 의무휴업 규제 등도 대형마트의 경쟁력을 갉아먹은 주범이다.",추론형,긍정,과거,확실
그렇지만 남이섬의 숲은 더욱 깊어지고 풍경은 더 진해졌다.,추론형,긍정,과거,확실
"오메가3 제품 선택 시에는 원료와 제형, 추출 방식, 비타민E 함유 여부, 순도 등을 살펴봐야 한다.",추론형,긍정,미래,확실
오늘날 절대적인 안전은 어디에도 없다.,추론형,부정,현재,확실
＇DNF Duel＇의 여세를 몰아 ＇던전앤파이터 모바일＇의 인기를 계속 이어간다는 전략이다.,추론형,긍정,미래,확실
그러나 과거 일을 속속들이 알 수 없는 노릇이다.,추론형,긍정,현재,확실
"건강이 중요한 것도 알고, 평소에 관리해야 하는 것도 잘 알지만, 아는 만큼 실천하기 어려운 것이 정기 검진이다.",추론형,긍정,현재,확실
그리고 체중조절에도 상당한 효과를 얻을 수 있다.,추론형,긍정,미래,확실
불러준 곳이 한국당이라 갔다는 소리처럼 들린다.,추론형,긍정,현재,확실
오페르트는 관리들의 구조화된 부정부패도 꼬집었다.,추론형,긍정,과거,확실
"구글, 애플, 중국 IT 기업 등이 국내 기업·대학보다 훨씬 좋은 조건으로 국내 핵심 인력들을 유혹하고 있기 때문이다.",추론형,긍정,현재,확실
DC형의 경우 디폴트 옵션을 도입하려면 노사 합의가 이뤄져야 한다.,추론형,긍정,미래,확실
"지난 번 도솔암에 왔을 때 만난 스님의 말씀에 의하면, 만약에 저 절벽이 암자의 시선을 가로막고 있지 않았다면, 수행의 길은 무척 어려웠을 것이 분명하다.",추론형,긍정,현재,확실
한동안 웰시 코기는 타고나길 꼬리가 짧다고 생각했다.,추론형,긍정,과거,확실
"쟁쟁한 뮤지션들의 참가로 세계적인 권위를 얻는 미국 그래미, 빌보드뮤직어워즈, 아메리칸뮤직어워즈와는 대조적이다.",추론형,긍정,현재,확실
3월 9일까지 실시되는 인게임 이벤트 또는 상점에서 캐릭터 상품권을 획득해 교환할 수 있다.,추론형,긍정,미래,불확실
"＇그 자체가 하나의 장르＇라고 일컬어지는 봉준호의 작품 세계는 ＇소설가의 외손자＇이자 ＇좌절한 만화가＇, 그리고 ＇시네키즈＇였던 그의 정체성이 혼합된 결과물인 셈이다.",추론형,긍정,현재,확실
"항암치료의 부작용을 완화하고, 암의 전이·재발을 방지해 환자 삶의 질을 높이고자 지난 12년간 암치료와 연구를 펼쳐왔다.",추론형,긍정,현재,불확실
그런데 중징계를 내린 근거가 수상하다.,추론형,긍정,현재,확실
한국에선 최고 에이스였지만 세인트루이스에선 선발 로테이션 경쟁에서 살아남아야 한다.,추론형,긍정,미래,확실
가장 중요한 것은 예상 못한 변화에 재빨리 적응할 수 있는 유연성이다.,추론형,긍정,현재,확실
그만큼 손발이 잘 맞을 가능성이 높으며 김 감독 특유의 공격적인 색깔과 맞물렸을 때 좋은 결과를 낳을 수 있다.,추론형,긍정,미래,불확실
원가의 적지 않은 부분을 차지했던 캔용기 제조비용 등이 과세표준에서 빠지기 때문이다.,추론형,긍정,미래,확실
"하지만 해당 배우의 공연을 보기 위해 시간을 따로 내거나, 먼 곳에서 온 관객들의 아쉬움까지 달래기는 힘들다.",추론형,긍정,현재,확실
＂로봇 프로세스 자동화(RPA)는 기업이 한 단계 도약할 수 있는 강력한 무기가 될 수 있다.＂,추론형,긍정,미래,불확실
주행거리가 늘어날수록 DPF에 쌓이는 카본은 점점 늘어나기 때문에 관리가 필요하다.,추론형,긍정,현재,확실
"당사자가 직접 설명하는 다큐멘터리라면 가능할 수도 있겠지만, 당사자가 없는 상황에서 사건을 묘사하는 영화인 까닭에 특정 사건을 중심으로 이야기를 전개할 수밖에 없다.",추론형,긍정,현재,불확실
＂왕정 말기 왕들의 심각한 부패를 감안할 때 그런 왕들이 계속되었더라면 왕들의 부패가 모든 국가 구성원들 사이로 퍼졌을 것이다.＂,추론형,긍정,과거,불확실
윤 과장은 ＂북한군이 우리 국민을 총격으로 살해하고 시신을 불태운 정황이 있었다는 것을 명확하게 말씀드린다＂면서도 ＂(사건 발생 이후) 국방부가 진행한 기자단 대상 질의응답에서 ＇피살된 공무원이 월북을 시도했을 것으로 추정된다＇고 발표함으로써 국민들께 혼선을 드렸다＂며 유감을 표시했다.,추론형,긍정,과거,확실
투자가 집중되고 시장의 관심을 끌어모으는 아이디어를 내면 된다고 하지만 대부분 뉴스 속 얘기일 뿐 그런 사례가 내 사례라고 자신 있게 말할 수 있는 소상공인은 많지 않다.,추론형,부정,현재,확실
"지난해 해외 직접투자가 크게 늘어난 이유는 경상수지 흑자와 저금리가 지속되면서 미국 등 선진국 펀드 수요와 글로벌 판매망 확대를 위한 대형 인수합병(M&A), 그리고 전기차, 반도체, 디스플레이 등에서 해외 현지 시장 진출 목적의 투자가 늘었기 때문이다.",추론형,긍정,현재,확실
초미세먼지 농도가 다시 높아진 데는 중국 영향이 있는 것으로 풀이된다.,추론형,긍정,현재,불확실
이벤트 페이지 내 마련된 SNS 공유하기를 통해 친구에게 사전예약 소식을 즉시 알릴 수 있으며 ＇컴프매 걸스 예측 이벤트＇를 위한 힌트도 서로 공유할 수 있다.,추론형,긍정,미래,불확실
박동량은 황해도 봉산군의 군수로 있었던 백부 박응천에게서 이 일대를 무대로 활약했던 임꺽정에 대해 들어서 잘 알고 있었던 것으로 보인다.,추론형,긍정,현재,확실
중산층이 급속도로 활력을 잃어 가고 역으로 소득불평등은 더 악화되고 있기 때문이다.,추론형,긍정,현재,확실
일본 애니메이션풍 캐릭터 및 화면 연출에 서브컬처 장르 마니아들이 선호할 게임 요소들을 대거 탑재했다.,추론형,긍정,과거,불확실
다소 침체된 분위기의 KPGA는 신임 회장 취임으로 ＇가뭄 속 반가운 단비를 맞아 포근해진 날씨＇가 찾아올 것으로 예상된다.,추론형,긍정,미래,불확실
조작이 간단해 사용자 교육을 통해 의료인 누구라도 사용이 가능하다.,추론형,긍정,현재,확실
대사 중간마다 여백의 미가 시적인 느낌을 불러일으킨다.,추론형,긍정,현재,확실
하지만 MIT는 과학 분야 영재성 하나만 보고 C씨를 데려갔다.,추론형,긍정,과거,확실
"하지만 급변하는 시장 환경과 인터넷기업 간 합종연횡, 국경을 넘나드는 치열한 경쟁 현실을 감안할 때 시장을 과연 배달 앱으로 국한하는 게 맞는지, 다시 말해 ＇시장 획정＇ 여부가 가장 큰 관건으로 통한다.",추론형,긍정,현재,확실
유치는 넓고 평평해 이물질이 잘 끼는 형태인 데다 강도가 단단하지 못해 깨지고 흔들리는 등의 위험이 크다.,추론형,긍정,현재,확실
중산층 붕괴 원인 2위로 꼽힌 정보기술사회 도래에 따른 일자리 문제도 앞으로 우리 사회가 심각하게 받아들여야 할 사항이다.,추론형,긍정,현재,확실
물론 미스샷의 원인은 두려움 때문일 것이다.,추론형,긍정,현재,불확실
"또 운송 용기는 형태가 유지되는 견고한 것이어야 하며, 바닥이 밀폐되어 있고 반드시 잠금 장치를 갖추어야 한다.",추론형,긍정,현재,확실
특히 세입자가 이주대책 대상자에 포함되는 문제는 신속한 논의를 통해 3기 신도시 보상 절차가 진행되기 전에 해결됐으면 하는 바람이다.,추론형,긍정,현재,확실
"2010년부터 교육부가 학교생활기록부에 수학·과학·외국어 등 교과목에 대한 수상 실적을 기입하지 못하게 하고, 2014년부터는 자기소개서와 교사추천서에도 수상 실적을 기입하지 못하게 하면서 수학·과학올림피아드에 도전하는 학생 자체가 줄어들었다.",추론형,긍정,과거,확실
그만큼 주민들의 재건축 의지가 높다는 뜻으로 해석할 수 있다.,추론형,긍정,현재,불확실
그런데도 국내에는 소상공인들로 넘쳐난다.,추론형,긍정,현재,확실
사업 추진 과정에서 원주민이 밀려난다는 느낌을 받지 않고 최대한 재정착할 수 있도록 세심한 배려가 필요하다.,추론형,긍정,현재,확실
충북 오송에 새 공장을 짓고 있다는 점도 눈에 띈다.,추론형,긍정,현재,확실
＇정부와 기업은 한 몸＇이라는 윤석열정부의 국정 방향과도 맥을 같이한다.,추론형,긍정,현재,확실
졸깃한 메밀 국수의 면발과 육수의 앙상블은 가슴 속 묵혀 있던 묵은 체증까지 날려버린다.,추론형,긍정,현재,확실
코로나19(우한 폐렴) 사태를 겪으며 ＇팩트＇의 중요성을 다시 절감한다.,추론형,긍정,현재,확실
고객의 편의성과 본인인증의 신뢰성이라는 두 마리 토끼를 잡는 것이 관건이다.,추론형,긍정,현재,확실
"대표자 학생들이 페기 수첩을 사용하기 시작하면, 타 교실의 학생들이 그들에게 자신의 사탕 숫자를 알려주고 수첩에 적도록 할 것이다.",추론형,긍정,미래,불확실
직접 방향키를 조작해 사무실까지 발을 옮겨야 한다.,추론형,긍정,미래,확실
아직 자신의 힘을 통제하지 못하는 크레덴스와 강한 통제력을 지닌 덤블도어가 현실 세계의 반대쪽에서 결투를 벌이는 신은 ＇신동덤＇ 관객들이 어떤 것을 원하는지를 감독이 알고 있음을 보여준다.,추론형,긍정,현재,확실
"유몽인의 《어우야담》에 따르면, 그는 스스로 거울을 볼 때마다 ＂이 얼굴이 어찌 남자로서 복이 있는 상이라고 하겠는가＂라고 실망스러워했다.",추론형,긍정,과거,확실
그마저도 배송비를 포함하면 개당 5000원에 가까운 가격에 구매해야 한다.,추론형,긍정,미래,확실
"사람을 꿰뚫어보는 것 같은 총명한 눈을 지녔지만, 아름답다는 인상을 주지는 않았다.",추론형,부정,과거,확실
모바일페이 견제에 국내외 화폐주권 확보 차원도 있다.,추론형,긍정,현재,확실
"엑소, 레드벨벳, 블랙핑크, 위너의 참석을 기대한 팬들에게는 아쉬운 대목이다.",추론형,긍정,현재,확실
부가가치는 적지만 수작업으로 일일이 전선 다발을 정리해야 한다.,추론형,긍정,미래,확실
사실 동서양의 수많은 정치 이론은 공염불인 경우가 많다.,추론형,긍정,현재,확실
하지만 사회든 골프장이든 두려움보다 더 중요한 요소는 공정함일지도 모른다.,추론형,긍정,현재,불확실
키보드 방향키로 아바타를 움직일 수 있다.,추론형,긍정,현재,확실
강력한 냉방뿐 아니라 일교차가 큰 간절기에도 사용할 수 있어 에어컨이 완벽한 사계절 가전이 된 셈이다.,추론형,긍정,현재,확실
AI부터 빅데이터·바이오까지 푸드테크 기술을 적용하면 개개인의 상황별 수요에 맞는 ＇맞춤형 식품 서비스＇가 일상화할 수 있기 때문이다.,추론형,긍정,미래,불확실
"영화는 뒤늦게 조금씩 입소문을 얻고 있지만 감독의 전작 ＇나, 다니엘 블레이크＇(2016)가 10만명 가까운 관객을 기록했던 것과 비교하면 흥행 성적은 조금 아쉽다.",추론형,긍정,현재,확실
하지만 오히려 목표 달성에 조바심과 스트레스를 느끼며 순식간에 작심삼일 되기 쉽다.,추론형,긍정,현재,확실
신종 코로나에 대한 국민의 높은 관심과 우려 때문이다.,추론형,긍정,현재,확실
뼛속까지 보수주의자인 베네딕토 16세에 비해 프란치스코는 개방적인 성향으로 인기 많은 추기경이었다.,추론형,긍정,과거,확실
경찰 관계자는 ＂수사를 진행하며 서울 등 전국 15개 시·도에서 피의자들을 검거한 점이 가장 놀라웠다＂며 ＂많은 청소년이 식욕억제제에 연루된 만큼 철저한 예방 교육을 통해 재발을 방지할 필요가 있다＂고 강조했다.,추론형,긍정,과거,확실
이때 절약하는 지원금이 바로 지방 대학 몫이다.,추론형,긍정,미래,확실
콩을 씻지 않으며 좀이 슬거나 모래가 들어 있지만 아무렇지도 않은 듯 태연자약하다.,추론형,긍정,현재,확실
조선 사람은 간사하고 교묘하게 남을 속이며 의심이 많아 항상 다른 사람을 믿지 않는다.,추론형,긍정,현재,확실
동의보감에 따르면 산삼은 성질이 약간 따뜻하고 맛은 달다.,추론형,긍정,현재,확실
계약서 작성이나 분쟁 해결 과정에서 이런 원칙과 기준을 조금이라도 알면 큰 도움이 될 것이다.,추론형,긍정,미래,확실
＂보이지 않는 축적을 믿는다.＂,추론형,긍정,현재,불확실
"등산, 조깅, 에어로빅 등 가벼운 운동에서도 운동량이 너무 급격히 늘면 발생할 수 있다.",추론형,긍정,미래,불확실
금융공공기관 중 가장 많은 연봉을 받는 산은에서의 줄퇴사 움직임에 관심이 쏠리는 가운데 금융권에선 부산 이전 추진이 영향을 미친 것으로 보고 있다.,추론형,긍정,현재,확실
반면 한국 정부의 부채 증가세는 다른 나라보다 약한 편이었다.,추론형,긍정,과거,확실
내 ＇똥손＇으로 없는 공간을 새로 만들 수는 없다.,추론형,부정,미래,확실
영미권 대중예술 분야에서 활약하는 한국인도 더 자주 보게 될 것이다.,추론형,긍정,미래,불확실
"또 오메가3는 지방산이 연결된 형태에 따라 TG, EE, rTG로 구분하는데, 한미 오메가3맥스는 3세대 rTG 형태로 순도와 흡수율이 가장 뛰어나다.",추론형,긍정,현재,확실
지금 현시점에서 배출가스 5등급 노후 경유차에 DPF를 장착 시 90%까지 매연과 미세먼지 저감이 가능하다.,추론형,긍정,현재,확실
복잡한 생각과 지친 마음은 그때그때 달래야 한다.,추론형,긍정,현재,확실
이런 비관적 시나리오가 현실이 돼선 안 되겠지만 최근의 심상찮은 양상을 지켜보면 그러지 않으리라는 장담도 못하겠는 게 필자의 솔직한 생각이다.,추론형,긍정,현재,확실
＇아무축하 챌린지＇는 툰스푼 서비스 페이지 리뉴얼을 축하하는 축전을 제작한 뒤 ＇이벤트 응모작＇ 페이지에 업로드하면 참여할 수 있다.,추론형,긍정,미래,확실
이 교수는 ＂고령화사회가 심화될수록 헬스케어가 식품에 접목되는 추세가 강화될 것＂이라며 ＂개인 맞춤형 식품을 처방하는 능력 면에서는 의사·약사·영양사보다 데이터와 AI의 힘을 빌리는 것이 훨씬 유리하다＂고 강조했다.,추론형,긍정,과거,확실
각종 영재교육기관들도 위기를 맞고 있다.,추론형,긍정,현재,확실
"아무리 바쁘더라도 자신의 건강, 가족의 건강을 위해 끝까지 꼭 정독해 주시기를 바라마지 않는다.",추론형,긍정,현재,확실
하지만 뜻밖의 규제 때문에 골머리를 썩고 있다.,추론형,긍정,현재,불확실
"둘째, 기내 동반 탑승일 때는 케이지나 이동 가방 등의 운송 용기 규정을 지켜야 한다",추론형,긍정,현재,확실
중국산 게임의 흥행 사례가 또 한번 탄생할지 주목된다.,추론형,긍정,미래,불확실
특히 딸기맛 유기농 아이스크림은 국산 유기농 설향딸기를 사용해 산뜻한 맛을 더했다.,추론형,긍정,과거,확실
열심히 일하며 살고 있는데 왜 내 형편은 나아지지 않고 있는지 의문을 품고 있는 사람들에게 권할 만한 영화다.,추론형,긍정,현재,확실
일러야 2024년 이후가 될 것으로 관측된다.,추론형,긍정,미래,불확실
언뜻 나무가 웃는 것처럼 보이는 상처가 보는 사람들의 마음을 아프게 한다.,추론형,긍정,현재,확실
미세먼지 농도는 원활한 대기 확산의 영향으로 전 권역에서 ＇좋음＇∼＇보통＇ 수준을 보이겠다.,추론형,긍정,미래,불확실
마스크 착용이 필요하다.,추론형,긍정,현재,확실
나만 예외로 해줄 수 있는 게 그리 많지 않다는 얘기다.,추론형,긍정,현재,확실
한국인이라면 어린 시절부터 많이 접했을 장영실 이야기이지만 역시 허 감독만의 관점이 드러난다.,추론형,긍정,현재,확실
＂후세가 나를 알아주길 바라는 것이 아니다.＂,추론형,부정,현재,확실
하지만 미니멀라이프를 영접하고 조금의 희망이 생겼다.,추론형,긍정,과거,확실
정부의 정책이든 개인의 투자든 우선은 ＇팩트＇를 정확히 파악해야 한다.,추론형,긍정,미래,확실
보다 현명하게 대응하기 위해서다.,추론형,긍정,미래,확실
"규모의 경제로 매출을 늘릴 수 있는 것도 아니고, 경쟁력 있는 재화와 용역이 어필될 만큼 마케팅하기도 어렵다.",추론형,부정,현재,확실
또 지난해 MWU 코리아 어워즈 출품작 중 미수상작도 올해 다시 출품이 가능하다.,추론형,긍정,현재,확실
"대출 반납 업무는 기본이고 독서 진흥 행사, 도서관 소식지 발행, 상부 보고 업무 등에 시달려야 했다.",추론형,긍정,과거,확실
《용재총화》가 집필될 당시는 공민왕이 죽은 지 100년이 경과한 시점이라는 점에서 여전히 그의 작품이 다수 남아 있었을 것으로 짐작된다.,추론형,긍정,과거,불확실
"＂싱가포르의 OTT 기업 ＇훅(HooQ)＇을 인수해서 타임 투 마켓은 6개월로, 비용은 5분의 1로 줄일 수 있었다.＂",추론형,긍정,과거,확실
행복이 모두에게 평등하고 보편적이지 않다면 나 역시 행복할 수 없다.,추론형,부정,미래,불확실
초기에는 포토샵과 퀵셀 등을 비슷하게 사용했으나 서브스턴스 페인터의 기능이 점점 발전하면서 지금은 모든 게임 텍스쳐링 소프트웨어 중 대체할 수 없는 툴로 자리잡은 것 같다고 느낄 정도다.,추론형,긍정,현재,확실
"이렇게 되면 분열은 가속화하고, 이는 지역구 선거에 부정적 영향을 미칠 수 있다.",추론형,긍정,미래,불확실
계약직으로 근무했던 초단시간 근로자의 일상과 도서관이라는 작은 사회를 통해 우리 사회의 노동 현실을 다시 한번 짚어보게 한다.,추론형,긍정,현재,확실
다만 유가가 치솟는 와중에 탄력세율 적용 효과가 크지 않은 데다 정책적 부담이 될 수 있다는 우려가 많아 정부는 고심 중이다.,추론형,긍정,현재,확실
SK하이닉스는 SK그룹이 절대적으로 의존하고 있는 계열사가 된 셈이다.,추론형,긍정,현재,확실
＂단지 안여가 허물어진 사건 정도로 말이다.＂,추론형,긍정,과거,확실
양대 노총은 이날 공동성명을 내고 ＂이는 최임위의 명의로 반드시 업종별 구분 적용 등 개악을 강행하겠다는 정부에 길을 열어주겠다는 의도로밖에 읽히지 않는다＂고 비판했다.,추론형,긍정,과거,확실
코로나19 이후 세계는 지금과는 아주 다를 것이다.,추론형,긍정,미래,확실
또 뒷바람의 도움은 없더라도 적어도 앞바람이 불면 힘들다.,추론형,긍정,현재,확실
업무량은 같은데 인력이 갑자기 줄어든 경우도 특별연장근로 인가 대상이 될 수 있다.,추론형,긍정,미래,확실
그러나 평상시 지나치는 학습효과로 지나치거나 방심하는 것은 금물이다.,추론형,긍정,현재,확실
"4억t의 천연가스를 소비하는 EU는 기존 러시아로부터 1억6000만t을 의존하고 있었지만 이번 전쟁으로 인해 미국, 중동 등지에서 이를 조달해야 했다.",추론형,긍정,과거,확실
"100그루의 나무와 40여 톤의 생화로 도심 속 숲을 구현한 연작×팀보타 특별전은 시각, 촉각, 후각, 미각, 청각까지 오감으로 자연의 통식물 에너지를 느끼게 한다.",추론형,긍정,미래,확실
한 달 전 에피소드를 소환한 것은 초기 대응 실패로 바이러스를 전 세계로 전파시킨 중국 코로나 사태 배경에 소로스가 경고한 열린 사회의 적들의 은폐와 소통 차단이 자리 잡고 있기 때문이다.,추론형,긍정,현재,확실
알고 있으면 쓸모가 있는 위치 정보이다.,추론형,긍정,현재,확실
이날 경찰 내부망 ＇폴넷＇ 내 게시판 ＇현장활력소＇에는 행안부의 조직 개편안에 반대하는 목소리가 쏟아졌다.,추론형,긍정,과거,확실
"가령 연소득이 1억원인 직장인이 연 5% 금리로 5년간 신용대출을 신청할 경우, 현재는 DSR 25% 수준인 1억원까지 대출이 가능했지만, 앞으로는 연소득의 1.6배 수준인 1억6000만원까지 받을 수 있게 된다.",추론형,긍정,미래,불확실
내부는 굵은 직선과 곡선으로 이뤄졌으며 외부는 붉은 벽돌로 강렬한 인상이다.,추론형,긍정,현재,확실
코로나19 이후 면역력에 대한 관심이 높아졌다.,추론형,긍정,현재,불확실
