user_prompt,유형,극성,시제,확실성
또한 각 팀과 1:1로 매칭된 개발자 선배들과 온라인 멘토링을 통해 현장에서 갈고 닦은 생생한 지식을 전수 할 예정이다.,예측형,긍정,미래,불확실
기업 입장에서는 그만큼 예측 가능성이 떨어질 수밖에 없다.,사실형,긍정,미래,확실
KB캐피탈의 ＇ONE KB 캐피탈＇은 신차할부·렌터카·자동차리스·의료기기리스 등의 상품 이용시 월납입금액 또는 수수료 할인 혜택을 제공받을 수 있다.,추론형,긍정,미래,확실
게임에 대한 탄압이 실제 추가 세금 부과 등 규제로 이어진다면 게임업계에 적지 않은 비용 부담이 발생하게 된다.,사실형,긍정,미래,불확실
장애인 주차구역 불법주차는 적발되면 과태료 10만원이 부과된다.,사실형,긍정,미래,확실
중국 대표팀이 참가하면서 부산시와 대회 조직위원회 측은 특별 관리에 집중할 예정이다.,사실형,긍정,미래,불확실
엔씨소프트는 이번주까지 휴무를 실시하고 차주부터는 2교대 방식의 재택근무도 시행한다.,사실형,긍정,미래,확실
"무장은 중거리 공대공 미사일 4발, 단거리 공대공 미사일 2발과 공대지 미사일 및 폭탄을 장착할 수 있다.",추론형,긍정,미래,확실
"해탈이 뭐라고, 그 순간을 경험하겠다며 평생을 수행하는 사람들도 수두룩한 세상에 6시간 걸으며 그 희열과 공허함을 느낄 수 있다면, 일생에 그보다 더 좋은 선물이 또 있을까 싶다.",추론형,미정,미래,불확실
다만 은행 산업과는 구분하기 위해 전통적인 여·수신 업무는 제한될 전망이다.,사실형,긍정,미래,확실
오는 23일 판교 경기창조혁신센터 국제대회의장에서 열리는 ＇대한민국 NFT 블록체인 게임 컨퍼런스＇가 주인공이다.,사실형,긍정,미래,확실
법무부는 7일에 이어 조만간 감찰위원회를 다시 열고 혐의 내용과 양정 등을 따져 결과를 징계위원회에 넘길 방침이다.,예측형,긍정,미래,불확실
"광고 역시 Z세대에게 화제가 되기 위해 짧은 시간에 흥미를 유발할 수 있어야 하고(키위 랩은 시청자의 흥미를 불러 일으키는 시간을 약 3초 정도로 정의한다), 재미와 흥미가 소비되어야 하며, 15~30초 분량의 영상 안에 기승전결이 있어야 한다.",추론형,긍정,미래,확실
＇갈라크론드의 부활＇은 하스스톤 1인 모험 본연의 형식으로 다시 돌아가 플레이어들이 미리 짜여진 덱을 사용해 고유한 우두머리 전투를 연달아 치르고 총 35장의 새로운 카드를 수집할 수 있다.,사실형,긍정,미래,불확실
김포공항이 없어지는 순간 지방에서 서울 접근성이 가장 용이한 교통수단은 고속철도가 되면서 지방공항들은 존폐 기로에 선다.,추론형,긍정,미래,불확실
그 대신 지방 국립대에는 더 많은 지원에 나서자.,대화형,긍정,미래,확실
＇메이플스토리 N＇에는 캐시샵이 없어 이용자들이 오롯이 게임 플레이로 아이템을 획득하고 NFT화할 수 있다.,사실형,긍정,미래,확실
지금이라도 정부는 사립대에서 손을 떼고 자율에 맡기자.,대화형,긍정,미래,확실
"즉 사용자들은 본인의 콘텐츠를 전체 공개, 친구 공개 혹은 본인만 볼 수 있는 비공개 중 선택할 수 있다.",사실형,긍정,미래,불확실
"이외에도 3월 14일, 21일, 28일에 매주 100개씩 총 5만원 상당의 고양이 코인을 지급하며 2주년을 기념해 열리는 출석판을 완료한 이용자에게는 ＇2주년 기념 코스튬＇을 선물한다.",사실형,긍정,미래,확실
다만 조용한 서촌의 분위기를 느끼다 보면 금세 자하문터널에 도착한다.,사실형,긍정,미래,확실
당뇨병 치료제 메트포르민을 사용할 때는 비타민 B12를 보충해주어야 한다.,추론형,긍정,미래,확실
＂지역구의 이익보다는 국익을 생각하겠다.＂,대화형,긍정,미래,확실
기업과 국민이 규제로 인한 어려움을 건의했을 때 소관 부처가 수용 여부를 결정하던 방식에서 벗어나 분야별 민간 전문가로 ＇규제심판관＇을 구성해 중립적 시각에서 규제 개선 권고안을 마련하겠다는 것이다.,사실형,긍정,미래,확실
WMO의 추정에 의하면 남극의 빙하가 전부 녹아 없어질 경우 전 세계 해수면은 약 60m 상승한다고 합니다.,대화형,긍정,미래,확실
신용카드를 소지하고 다니지만 현금을 써야 할 때가 종종 생겨서다.,사실형,긍정,미래,확실
중·고교 학생들에게도 창업에 도전할 길이 열린다.,사실형,긍정,미래,확실
빅뱅이 오는 4월 미국 최대 음악 축제인 ＇코첼라 밸리 뮤직 & 아츠 페스티벌＇(Coachella Valley Music & Arts Festival)에 참석한다.,사실형,긍정,미래,확실
바다의 물결은 동해·서해· 남해 앞바다에서 모두 0.5∼1.0ｍ로 일겠다.,예측형,긍정,미래,불확실
게임 매출 기반의 스테이킹 모델을 통해 선순환 생태계를 구축하고 건강한 토큰 이코노미를 설계한다는 계획이다.,예측형,긍정,미래,불확실
자칫 리스크 관리는 안 되는데 레버리지 비율만 낮은 곳으로 대출 수요가 몰리는 역효과가 나타날 수도 있다.,추론형,긍정,미래,불확실
조이시티는 코로나19가 안정화될 때까지 프리미엄 PC방 혜택의 적용 범위를 확대 운영할 방침이다.,사실형,긍정,미래,불확실
"사용자는 리플(XRP) 코인을 담보로 리플 원장과 트레이딩 볼륨을 공유하는 각종 스테이블 코인, 각종 토큰을 발행할 수 있게 될 전망이다.",예측형,긍정,미래,불확실
"오메가3 제품 선택 시에는 원료와 제형, 추출 방식, 비타민E 함유 여부, 순도 등을 살펴봐야 한다.",추론형,긍정,미래,확실
＇DNF Duel＇의 여세를 몰아 ＇던전앤파이터 모바일＇의 인기를 계속 이어간다는 전략이다.,추론형,긍정,미래,확실
도서관에서 우연히 발견한 두 권의 책 중 어떤 것을 고르는지에 따라 각기 다른 이야기가 펼쳐질 예정이다.,사실형,긍정,미래,확실
그리고 체중조절에도 상당한 효과를 얻을 수 있다.,추론형,긍정,미래,확실
DC형의 경우 디폴트 옵션을 도입하려면 노사 합의가 이뤄져야 한다.,추론형,긍정,미래,확실
3월 9일까지 실시되는 인게임 이벤트 또는 상점에서 캐릭터 상품권을 획득해 교환할 수 있다.,추론형,긍정,미래,불확실
"뷰티테크, 헬스케어, 스마트 홈·오피스, 엔터테인먼트 총 4개 분야에서 라이프스타일 전반에 걸친 다양한 스마트 기술이 대거 전시된다.",사실형,긍정,미래,확실
"렉터 연구소 내에 레전드 및 슈퍼스타 트레이너 영입권 등을 획득할 수 있는 신규 연구도 추가하며 슈퍼스타 리그 미션 항목 조정 및 골드 보상 상향, ＇제노니아 나이츠＇ 시나리오의 보상 밸런스 조정도 이뤄진다.",사실형,긍정,미래,확실
긴급현안이 생길 때 정부 역할의 핵심은 바로 정책 우선순위다.,사실형,긍정,미래,확실
한국에선 최고 에이스였지만 세인트루이스에선 선발 로테이션 경쟁에서 살아남아야 한다.,추론형,긍정,미래,확실
그만큼 손발이 잘 맞을 가능성이 높으며 김 감독 특유의 공격적인 색깔과 맞물렸을 때 좋은 결과를 낳을 수 있다.,추론형,긍정,미래,불확실
"지난 달, 많은 예비부부가 몰린 가운데 웨딩페어를 진행한 AC 호텔 바이 메리어트 서울 강남(이하 AC 호텔)은 개개인의 취향에 맞춘 ＇비스포크 웨딩＇ 스타일을 선보인다.",사실형,긍정,미래,확실
원가의 적지 않은 부분을 차지했던 캔용기 제조비용 등이 과세표준에서 빠지기 때문이다.,추론형,긍정,미래,확실
＂로봇 프로세스 자동화(RPA)는 기업이 한 단계 도약할 수 있는 강력한 무기가 될 수 있다.＂,추론형,긍정,미래,불확실
포르타 프로토콜에서는 이번 거버넌스 토큰 발행을 계기로 프로젝트의 운영을 포르타 재단이 일임받아 운영한다.,사실형,긍정,미래,확실
코로나19로 아프면 쉴 수 있도록 최저임금의 60%를 지급하는 ＇상병수당＇ 시범사업이 다음 달 4일부터 1년간 시행된다.,사실형,긍정,미래,확실
고도화 및 지능화되는 사이버 위협에 대응하기 위해서는 기업의 노력만으로는 한계가 있다.,사실형,긍정,미래,확실
이벤트 페이지 내 마련된 SNS 공유하기를 통해 친구에게 사전예약 소식을 즉시 알릴 수 있으며 ＇컴프매 걸스 예측 이벤트＇를 위한 힌트도 서로 공유할 수 있다.,추론형,긍정,미래,불확실
"기존 제품은 방사성 위험 물질인 세슘137(Cs-137)을 방사선 매개체로 사용하는 감마선 방식으로, 의료용 목적 외에 미사용 시에도 방사선 발생을 제어할 수 없다.",사실형,부정,미래,확실
다소 침체된 분위기의 KPGA는 신임 회장 취임으로 ＇가뭄 속 반가운 단비를 맞아 포근해진 날씨＇가 찾아올 것으로 예상된다.,추론형,긍정,미래,불확실
이 밖에도 권 시장은 실리콘밸리에 있는 세계 최대 규모의 벤처기업 육성 기업인 ＇플러그 앤 플레이＇를 찾아 지역 기업들의 투자 유치와 해외 진출 등을 논의할 예정이다.,사실형,긍정,미래,확실
그리고 향후 10년의 승리는 기술을 마스터한 상태에서 전술적 혁신을 어떻게 구축할 수 있느냐에 달려 있을 겁니다.,대화형,긍정,미래,불확실
신청 기간은 이달 14일까지다.,사실형,긍정,미래,확실
"올해는 글로벌에서 가장 주목받는 방탄소년단(BTS), 슈퍼엠, 몬스타엑스 일부 멤버의 군 입대가 예정돼 있다.",사실형,긍정,미래,확실
"전투기에 장착되는 다양한 유도무기 중에 아군의 피해 없이 원거리에서 지상에 있는 적의 전략 목표물을 타격하는 유도무기인 장거리 공대지유도탄은 F-15K의 경우 1발에 20억 원이 넘는 독일 타우러스 시스템즈의 KEPD 350을 200여 발을 국외 도입하였으나, KF-21은 블럭1과 블럭2 기체 모두 양산 일정과 전력화 시기 등을 전반적으로 고려하여 국방과학연구소를 중심으로 국내방산업체가 개발중인 한국형 장거리공대지유도탄이 탑재될 예정이다.",사실형,미정,미래,확실
게임빌은 올해 20주년을 맞아 글로벌 넘버원 모바일 게임회사가 되기 위한 노력을 경주한다.,사실형,긍정,미래,확실
"일부 서해안과 수도권 지역, 강원 영서 중·북부에는 아침에 이슬비가 내리는 곳이 있겠다.",예측형,긍정,미래,불확실
"게임사는 오픈 마켓 형태의 전용 플랫폼인 ＇게임더하기 플랫폼＇에서 컨설팅, 마케팅, 더빙, 번역, 테스트 서비스, 인프라 등 필요한 해외진출 지원 서비스를 직접 검색 및 조회해 사용할 수 있다.",사실형,미정,미래,확실
행정지도가 종료되면 7월부터 총부채원리금상환비율(DSR)이 허용하는 한도 내에서 예전처럼 자신 연봉의 1.5~2배에 달하는 마이너스통장 등 신용대출이 가능해질 전망이다.,예측형,긍정,미래,불확실
한편 17일 낮 기온이 전날 대비 3~5도 내외로 올라 평년보다 조금 높겠다.,예측형,미정,미래,불확실
유사 종목인 ＇곡성의 돌실나이＇는 삼베짜기 내 세부 기·예능으로 통합해 관리된다.,사실형,긍정,미래,확실
블리자드 엔터테인먼트는 ＇하스스톤＇에 1인 모험으로 큰 기대를 모아온 ＇갈라크론드의 부활＇을 오는 22일 출시한다.,사실형,긍정,미래,확실
"BoB 11기는 200명 규모로 선발하며, 커리큘럼을 보안기술 단위로 세분화해 운영할 예정이다.",예측형,긍정,미래,불확실
컴투스(대표 송병준)는 모바일 RPG ＇서머너즈워: 천공의 아레나＇에서 전세계 인플루언서(인터넷개인방송진행자)들이 함께 하는 ＇릴레이 기부 챌린지＇ 이벤트를 실시한다.,사실형,긍정,미래,확실
나의 은어인 ＇shit＇의 어원부터 설명하겠다.,사실형,긍정,미래,확실
"고양시는 오는 5월까지 영상문화단지 기본 구상과 타당성 검토를 마친 뒤 2022년 그린벨트 해제, 도시개발구역 지정·계획 수립, 2023년 설계, 토지 보상 등을 거쳐 2026년 단지 조성을 완료할 예정이다.",사실형,긍정,미래,불확실
한국이 진원지 중국에 인접했고 교역량이나 의존도가 다른 나라보다 높은 만큼 피해를 가장 많이 볼 것이라는 분석이다.,사실형,긍정,미래,확실
"대표자 학생들이 페기 수첩을 사용하기 시작하면, 타 교실의 학생들이 그들에게 자신의 사탕 숫자를 알려주고 수첩에 적도록 할 것이다.",추론형,긍정,미래,불확실
웹젠(대표 김태영)은 신작 PC웹게임 ＇뮤 이그니션2＇의 사전체험을 28일 오후 4시부터 3월 1일 오후 10시까지 실시한다.,사실형,긍정,미래,확실
2000년 1세대 모델을 처음 출시한 젝시오가 10번째 혁신을 거친 젝시오 일레븐(ELEVEN)을 1월 출시한다.,사실형,긍정,미래,확실
이외에도 우수한 개발력을 보유한 국내 중소 개발사들의 게임들도 적극적으로 위믹스 플랫폼을 통해 서비스할 계획이다.,사실형,긍정,미래,확실
직접 방향키를 조작해 사무실까지 발을 옮겨야 한다.,추론형,긍정,미래,확실
진흥원은 로반에 신청자를 소개한다.,사실형,긍정,미래,확실
그리고 양신죽(산양의 콩팥을 쑨 죽)을 계속 먹으면 10일이면 낫는다.,사실형,긍정,미래,확실
이전 신청을 완료한 이용자에게는 직접서비스 오픈과 함께 전용 게임 아이템을 지급할 예정이다.,사실형,긍정,미래,확실
기간은 연말까지다.,사실형,긍정,미래,확실
그마저도 배송비를 포함하면 개당 5000원에 가까운 가격에 구매해야 한다.,추론형,긍정,미래,확실
이미지와 영상은 분량에 따라 2~3분의 렌더링을 거쳐 3~10분짜리 영상으로 만들어진다.,사실형,긍정,미래,확실
부가가치는 적지만 수작업으로 일일이 전선 다발을 정리해야 한다.,추론형,긍정,미래,확실
이번에 풀어줄 것처럼 했다가 다음에 또 막아버리면 우리 피해는 더 커진다.,사실형,긍정,미래,불확실
AI부터 빅데이터·바이오까지 푸드테크 기술을 적용하면 개개인의 상황별 수요에 맞는 ＇맞춤형 식품 서비스＇가 일상화할 수 있기 때문이다.,추론형,긍정,미래,불확실
최소 24개월 이상부터 가입할 수 있다.,사실형,긍정,미래,확실
규제를 받지 않는 대신 정부 재정도 지원받지 않는 방안과 지금처럼 규제를 받으면서 재정 지원도 받는 방안 중 대학이 자율적으로 선택하는 방식이다.,사실형,긍정,미래,확실
최대 7주까지 먼지통을 비우지 않아도 된다.,사실형,부정,미래,불확실
정부는 중국에 수출하는 기업을 위한 무역금융 4000억원도 신속히 공급할 계획이다.,사실형,긍정,미래,확실
의약품 등 전자허가증 제도는 9월 시행된다.,사실형,긍정,미래,확실
올 들어 국내 주요 대기업들의 임금 인상 압력이 커지는 와중에 노동계는 중소기업과 영세 소상공인 경제에 직접 영향을 미치는 최저임금 30% 인상(내년 기준)을 요구할 태세다.,사실형,긍정,미래,불확실
"격리 의무를 풀면 이달 말 확진자가 1만2000명, 7월말에는 3만9000명으로 늘어났다.",사실형,긍정,미래,불확실
"한편, 하나투어는 오는 11~12일 오전 11시부터 오후 7시까지 서울 인사동 센터마크 호텔을 포함한 전국 10개 도시에서 ＇신혼여행 박람회＇를 개최한다.",사실형,긍정,미래,확실
"＇사라진 반쪽＇은 미국에서 160만 부 이상 판매되었으며, 치열한 오퍼 경쟁 끝에 HBO에서 영상화 판권을 얻어 추후 드라마 시리즈로도 제작될 예정이다.",사실형,긍정,미래,불확실
"특히 배우자에 대한 상담 프로그램을 개발해 지역노인보호 전문기관에 배포하고, 현장 대응력 강화를 위한 교육을 수행할 예정이다.",예측형,긍정,미래,불확실
360가구였던 유원제일1차는 재건축 사업이 완료되면 총 554가구로 탈바꿈할 전망이다.,예측형,긍정,미래,불확실
이때 절약하는 지원금이 바로 지방 대학 몫이다.,추론형,긍정,미래,확실
계약서 작성이나 분쟁 해결 과정에서 이런 원칙과 기준을 조금이라도 알면 큰 도움이 될 것이다.,추론형,긍정,미래,확실
"지하철, 버스, 택시 등 교통수단을 이용할 때 선불 충전금이 부족하면 월 15만원 한도에서 후불결제를 이용할 수 있다.",사실형,긍정,미래,확실
"등산, 조깅, 에어로빅 등 가벼운 운동에서도 운동량이 너무 급격히 늘면 발생할 수 있다.",추론형,긍정,미래,불확실
"2부에선 해금, 대금과 오케스트라 선율이 어우러지는 ＇비익련리(比翼連理)＇ 연주에 이어 조수미가 만물이 생동하는 새해 새봄을 활기차게 맞이하자는 의미를 담아 ＇봄의 소리 왈츠＇를 부른다.",사실형,긍정,미래,확실
내 ＇똥손＇으로 없는 공간을 새로 만들 수는 없다.,추론형,부정,미래,확실
영미권 대중예술 분야에서 활약하는 한국인도 더 자주 보게 될 것이다.,추론형,긍정,미래,불확실
반대로 높은 직급이지만 본인 직급보다 낮은 직무를 수행한다면 직무급이 낮아지면서 연봉도 일정 부분 줄어든다.,사실형,긍정,미래,불확실
오는 5일 오후 3시부터 안드로이드 이용자 대상으로 파이널테스트가 열릴 예정이다.,사실형,긍정,미래,불확실
"현재 동승은 심야시간(오후 10시~새벽 4시)에만 가능하며, 이외 시간은 일반 택시 호출 앱처럼 사용할 수 있다.",사실형,긍정,미래,확실
미세먼지가 기승을 부리는 겨울부터 봄철까지는 수도권에서 노후 경유차는 다닐 수 없게 된다.,사실형,부정,미래,불확실
＇아무축하 챌린지＇는 툰스푼 서비스 페이지 리뉴얼을 축하하는 축전을 제작한 뒤 ＇이벤트 응모작＇ 페이지에 업로드하면 참여할 수 있다.,추론형,긍정,미래,확실
특히 장인 랭킹을 통해 다른 이들이 만들 수 없는 아이템을 제작하거나 해당 서버에서만 가능한 아이템 제작을 맡을 수도 있다.,사실형,미정,미래,불확실
이벤트 페이지에서 ＇마왕 모로크 침략!＇에 대응하는 6명의 NPC 중 하나를 선택해 응원할 수 있으며 이벤트 종료 후 가장 많은 응원을 받은 NPC를 응원한 이용자들에게 추가 보상을 증정한다.,사실형,긍정,미래,확실
중국산 게임의 흥행 사례가 또 한번 탄생할지 주목된다.,추론형,긍정,미래,불확실
은행과 제2금융권(저축은행·우체국·상호금융) 간 자동납부 계좌 이동 기능을 소비자에게 선보이는 것이다.,사실형,긍정,미래,불확실
이번 계약으로 원이멀스는 인기 VR게임 ＇마이타운: 좀비＇와 ＇로디안: 카르마＇를 러커VR에 공급한다.,사실형,긍정,미래,확실
위메이드의 경우 지난달까지 시행했던 재택근무를 13일까지 진행하기로 했다.,사실형,긍정,미래,확실
일러야 2024년 이후가 될 것으로 관측된다.,추론형,긍정,미래,불확실
미세먼지 농도는 원활한 대기 확산의 영향으로 전 권역에서 ＇좋음＇∼＇보통＇ 수준을 보이겠다.,추론형,긍정,미래,불확실
봉준호 감독은 현지 일정을 소화한 뒤 다음 주에 입국할 계획이다.,사실형,긍정,미래,불확실
"현대제철은 본원적 경쟁력에 방점을 두고 최적생산, 최고수익 실현을 통한 질적 성장을 추구할 계획이다.",사실형,긍정,미래,불확실
이는 교육부가 중앙선거관리위원회와 협의해 준비하고 있는 가이드라인과는 별개로 추진된다.,사실형,긍정,미래,확실
메밀과 돼지고기를 같이 먹으면 머리털이 빠지며 쇠고기와 돼지고기를 막걸리와 동시에 섭취하면 촌충이 생긴다.,사실형,긍정,미래,불확실
우리은행은 ＇우리고객님 고맙습니다 이벤트＇를 다음달 29일까지 진행한다.,사실형,긍정,미래,확실
정부의 정책이든 개인의 투자든 우선은 ＇팩트＇를 정확히 파악해야 한다.,추론형,긍정,미래,확실
보다 현명하게 대응하기 위해서다.,추론형,긍정,미래,확실
"글로벌 진출 일환으로 싱가포르 굴지의 메디컬그룹 JYSK그룹과 글로벌 진출을 위한 업무협약을 맺고, 싱가포르 비만 클리닉 1호점을 비롯해 아세안 국가에 100개 이상 클리닉을 개소할 계획이다.",사실형,미정,미래,확실
따라서 사용자들은 주체적으로 본인의 콘텐츠를 교류할 사람들을 설정하고 관리할 수 있어 보다 안전한 플랫폼 환경을 보장받을 수 있다.,사실형,긍정,미래,불확실
행복이 모두에게 평등하고 보편적이지 않다면 나 역시 행복할 수 없다.,추론형,부정,미래,불확실
재산권 침해로 인한 주민 불만이 급증하자 국립공원 안에도 여름 성수기에는 야영장을 개장할 수 있도록 규제가 풀린다.,사실형,긍정,미래,확실
"이렇게 되면 분열은 가속화하고, 이는 지역구 선거에 부정적 영향을 미칠 수 있다.",추론형,긍정,미래,불확실
블리자드엔터테인먼트는 특정 기간 동안 경쟁전에서 일부 영웅을 사용할 수 없는 새로운 시스템인 ＇영웅 로테이션＇을 최초로 적용한 ＇오버워치＇의 경쟁전 21시즌을 시작한다.,사실형,긍정,미래,확실
"＇MOD N＇에서는 ＇메이플스토리 NFT＇뿐 아니라 외부 NFT를 활용해 나만의 유니크한 게임 개발이 가능하며, 본인이 만든 게임의 인기에 따라 ＇메이플스토리 유니버스＇ 내 기여도가 측정돼 이에 따른 보상을 받을 수 있다.",사실형,긍정,미래,확실
갈 길 바쁜 손 회장과 우리금융지주 입장에서는 금융당국과 길고 긴 법정 다툼을 벌이게 돼 작지 않은 부담으로 작용할 조짐이다.,예측형,긍정,미래,불확실
"KF-X의 운용 주체인 공군은 10월 1일부터 오는 30일까지 ＇한국형 전투기 KF-X 명칭 공모전＇을 통해 공모된 작품 중에 명칭의 상징성, 호칭 용이성, 의미부여 등을 고려하여 심사해 공식 명칭으로 사용할 계획이다.",사실형,미정,미래,확실
미술 전문 도슨트 투어 그룹인 ＇소통하는 그림 연구소＇는 전시 설명을 맡을 예정이다.,사실형,긍정,미래,확실
"백신 개발은 서브유닛 방식이며, 코로나 바이러스 표면에 발현하는 단백질 가운데 후보물질을 발굴하고, 유전자재조합 기술을 활용해 대량 생산할 계획이다.",사실형,긍정,미래,확실
"지난 시즌 신인왕 임성재(22), 김시우(25), 이경훈(29), 강성훈(33, 이상 CJ대한통운)과 함께 한국프로골프(KPGA) 코리안 투어에서 활동하는 문경준(37)이 스폰서 초청 자격으로 참가한다.",사실형,긍정,미래,확실
코로나19 이후 세계는 지금과는 아주 다를 것이다.,추론형,긍정,미래,확실
업무량은 같은데 인력이 갑자기 줄어든 경우도 특별연장근로 인가 대상이 될 수 있다.,추론형,긍정,미래,확실
증권가에서는 삼성전자가 최악의 경우 5만원 선까지 떨어질 수 있다고 분석한다.,사실형,긍정,미래,확실
"100그루의 나무와 40여 톤의 생화로 도심 속 숲을 구현한 연작×팀보타 특별전은 시각, 촉각, 후각, 미각, 청각까지 오감으로 자연의 통식물 에너지를 느끼게 한다.",추론형,긍정,미래,확실
"가령 연소득이 1억원인 직장인이 연 5% 금리로 5년간 신용대출을 신청할 경우, 현재는 DSR 25% 수준인 1억원까지 대출이 가능했지만, 앞으로는 연소득의 1.6배 수준인 1억6000만원까지 받을 수 있게 된다.",추론형,긍정,미래,불확실
습관이 굳어질수록 점점 굶주림을 느끼게 된다.,사실형,긍정,미래,확실
진행 기간이 대폭 늘어나 7월까지 약 4개월에 걸쳐 공모작 제출 및 심사가 진행된다.,사실형,긍정,미래,확실
이제 한 번만 더 우승컵을 들어 올리면 우즈는 스니드가 최다승을 완성한 1965년 이후 55년 만에 골프 역사를 다시 쓰게 된다.,사실형,긍정,미래,확실
"운항 중인 항공기 기체 상태와 비행에 필요한 정보를 조종사에게 제공하는 조종석 항공전자장비처럼 주행 중인 자동차의 모든 정보를 직관적으로 운전자에게 보여주는 풀컬러 그래픽의 12.3인치 헤드업 인스트루먼트패널과 8인치 터치스크린은 내비게이션을 비롯한 차량의 각종 정보와 인포테인먼트시스템을 나타내주며, 응답이 빠른 토글스위치는 모바일, 라디오, 실내 온도조절 등 주요 기능을 직관적으로 조작할 수 있다.",추론형,긍정,미래,확실
"이용자는 헤어, 얼굴, 상의, 하의, 신발, 액세서리 등 부위별로 세트 아이템을 장착하거나 각기 다른 아이템으로 나만의 패션을 완성할 수 있다.",사실형,긍정,미래,확실
지난해 7월 ＇불꽃축제 잔.악.무.도.＇에서 처음 선보인 ＇화염의 승부＇가 재등장하고 ＇전설들의 전장＇ 난투도 즐길 수 있다.,추론형,긍정,미래,확실
"통계청은 현재 자치구 단위로 제공하고 있는 인구이동 정보를 읍면동 단위로 세분화하고, 주요 관광지·명절 등 특정 지역·시기의 인구 유출입 분석기능도 추가할 예정이다.",사실형,긍정,미래,불확실
올해 7월부터 8월까지 진행하는 1단계에서는 전공교육 및 명사특강 등을 통해 정보보안 분야의 기본 소양과 전문지식을 함양한다.,사실형,긍정,미래,확실
쿠팡이츠 등이 공격적으로 사업을 확장할 경우 시장 판도는 얼마든지 바뀔 수 있다.,추론형,긍정,미래,불확실
이에 따라 ＇R5＇도 최근 등장한 중국산 흥행작 반열에 오를지도 관심사다.,추론형,긍정,미래,불확실
임훈 개발자가 공성전의 대중화를 위한 ＇프라시아 전기＇ 개발진의 고민과 방법론을 공유할 예정이다.,예측형,긍정,미래,불확실
"뮤지컬 ＇하데스타운＇, ＇모차르트!＇ 등에서 활약하며 탄탄한 가창력과 연기력으로 한국 뮤지컬계 차세대 주자로 인정받은 박강현이 세 번째 그윈플렌을 맞이하며 남다른 캐릭터 소화력과 무대 장악력을 더해 한층 깊어진 매력을 선보일 예정이다.",사실형,긍정,미래,확실
"주말에는 낚시에 참여해 50번 성공하면 ＇육성 복구권＇, ＇미스터리 선물상자＇를 받을 수 있다.",사실형,긍정,미래,불확실
이와 함께 교실에서 교사들이 마주하는 개별 상황에 대한 가이드라인도 마련하기로 했다.,사실형,긍정,미래,확실
"넥슨은 2월 2일까지 ＇소사매＇를 입양하면 ＇심왕-홍연(사매)＇, ＇교본 선물＇ 등의 보상을 지급하고 ＇사매 속성 초기화권＇, ＇내공공격 조각 x50＇ 등 원하는 아이템으로 교환할 수 있는 ＇코인＇을 매일 하루 1개씩 제공한다.",사실형,긍정,미래,확실
"현재는 125명의 대표자 학생들이 활동하고 있으며, 300명까지 그 숫자가 점차 늘어날 것이다.",추론형,미정,미래,불확실
케네스 로고프 하버드대 교수는 지난 4일 캘리포니아주 샌디에이고에서 열린 전미경제학회(AEA) 연례총회에서 매일경제와 인터뷰하며 ＂미국 경제는 올해 최소 2% 성장률을 달성할 것＂이라고 말했다.,사실형,긍정,미래,불확실
주말 성적에 따라 톱10 진입도 가능한 순위다.,사실형,긍정,미래,불확실
이 요산 결정체가 관절에 쌓여서 통증을 일으킨다.,사실형,긍정,미래,확실
그러나 여러 고전에서 선조의 뜻밖의 면모를 보여주는 숨은 일화들을 찾을 수 있다.,사실형,긍정,미래,확실
또한 5G 기능만 제외하고 타사 고객도 이용이 가능해진 만큼 충성도가 생긴 이용자는 향후 가입자가 될 수 있는 가능성도 생긴다는 것이 그의 복안이다.,사실형,긍정,미래,확실
"축산물 이력제는 기존에 소고기, 돼지고기에만 적용됐지만 닭, 오리, 계란으로 확대돼 원산지와 사육자, 등급 정보를 손쉽게 확인할 수 있다.",추론형,긍정,미래,확실
그들을 어떻게 알아보고 걸러낼까.,대화형,긍정,미래,불확실
기업들은 앞으로 리스크 분산에 더 많은 돈을 써야 한다.,추론형,긍정,미래,확실
신규 캐릭터 고옌(전사)과 오로엔(궁수)의 등장으로 선택 가능한 캐릭터의 숫자가 8종으로 늘어났고 시즌 최대 점수와 시즌 평균 점수를 반영한 랭킹 시스템으로 이용자의 순위를 확인 가능하다.,사실형,긍정,미래,확실
중국인 유학생이 모두 입국하면  지역사회 감염 가능성은 더욱 커질 전망이다.,예측형,긍정,미래,불확실
"＂나는 천지를 관(棺)으로 삼고, 해와 달을 벗으로 삼으며 별을 보석으로 삼고, 만물을 부장품으로 삼을 것이다.＂",추론형,긍정,미래,불확실
전 세계 3억8000만 명의 이용자를 보유한 캐주얼 레이싱 게임 ＇카트라이더＇를 콘솔과 PC 멀티플랫폼 게임으로 새로 제작한 ＇카트라이더: 드리프트＇의 경우 ＇카트라이더: 드리프트 - 머신러닝을 활용한 위치 예측 개선＇ 강연을 통해 개발진이 보다 자연스럽고 실감나는 플레이를 선사하기 위해 노력한 결과물을 확인할 수 있다.,사실형,긍정,미래,확실
그렇게 되면 중도층 표가 더불어민주당에 가지 않을 수도 있다.,추론형,부정,미래,불확실
이에 따라 노동부는 청년이 장기 근무 여부 등에 관한 충분한 고민을 거쳐 신청할 수 있을 것으로 예상하고 있다.,사실형,긍정,미래,불확실
