index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
0,기상청은 이날 서해 중부 해상에 위치한 고기압의 가장자리에 들어 전국이 대체로 흐리다가 중부지방은 오후부터 가끔 구름이 많겠다고 예보했다.,예측형,예측형,긍정,긍정,과거,미래,확실,불확실
1,또 리스크관리능력을 바탕으로 이익창출력 및 지급여력을 안정적으로 유지할 것으로 전망했다.,예측형,예측형,긍정,긍정,과거,미래,확실,불확실
2,"먼바다 파고는 서해 0.5∼2.0ｍ, 남해 0.5∼2.5ｍ, 동해 1.0∼3.0ｍ로 예보됐다.",예측형,사실형,긍정,긍정,과거,미래,확실,불확실
3,시스템 반도체의 경우 2030년에는 필요한 수요가 3400명에 달하지만 실제 공급 인력은 900명에 그칠 것으로 예상했다.,예측형,예측형,긍정,부정,과거,미래,확실,불확실
4,"한국 영재의 위기는 몇 년 뒤엔 이공계 대학의 위기로, 다시 몇 년 뒤엔 4차 산업혁명 선도 기업의 위기가 될 것이다.",예측형,예측형,긍정,부정,과거,미래,확실,불확실
5,낮 최고 기온은 4∼12도로 전날(2.1∼10.3도)보다 조금 높겠다.,예측형,추론형,긍정,긍정,과거,미래,확실,확실
6,각 게임별로 캐릭터 NFT나 게임 내 땅 소유 NFT를 판매할 예정이며 게임별로 최적화된 토큰 발행도 예고했다.,예측형,예측형,긍정,긍정,과거,미래,확실,불확실
7,반면 0.5%포인트 인상은 7%로 예측했다.,예측형,사실형,긍정,긍정,과거,미래,확실,불확실
8,소비자 물가지수 발표 이후 월가의 바클레이즈와 제프리즈 투자은행은 모두 5월 물가 상승률 발표 이후 연준이 금리를 0.75%포인트 올릴 것으로 전망했다.,예측형,예측형,긍정,긍정,과거,미래,확실,불확실
9,"뉴욕타임스(NYT)는 ＂이번 주 회의에서 1994년 이후 가장 큰 금리 인상을 논의할 것으로 보인다＂고 전했고, CNBC도 0.75%포인트 인상 움직임의 가능성이 있다고 예측했다.",예측형,사실형,긍정,긍정,과거,과거,확실,확실
0,김창한 신임 대표는 현재 펍지의 경영을 총괄하고 있으며 선임 절차를 거친 후 크래프톤과 펍지의 대표를 겸직할 예정이다.,예측형,사실형,긍정,긍정,미래,현재,확실,확실
5,양사는 이번 협약을 통해 스튜디오산타클로스의 소속 아티스트와 보유 콘텐츠에 NFT 기술을 적용해 블록체인 기반 엔터테인먼트 분야 생태계 확장을 공동 추진할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
30,KT 클라우드는 지난 4월 분사 후 마련되는 스마트테크 코리아 무대를 민간의 잠재적 고객들과 만나 교감하는 장으로 적극 활용할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
13,"공장에서 로봇들이 그랬던 것처럼 드론의 자동화 기술은 조종사들의 일자리를 대체하거나, 적어도 지상의 드론 오퍼레이터들이 늘어나며 조종사들을 대체할 것이다.",예측형,추론형,긍정,부정,미래,미래,확실,불확실
34,대량 생산이 어려워 제조원가가 높은 탓에 주세 비중이 높았던 수제 맥주도 이번 종량세 전환으로 가격경쟁력이 높아질 것으로 보인다.,예측형,추론형,긍정,긍정,미래,미래,확실,불확실
55,"현재 기세로 보면 박성현, 김세영, 이정은 등이 고진영과 2020년 골프퀸 자리를 놓고 치열한 경쟁을 펼칠 것으로 보인다.",예측형,추론형,긍정,긍정,미래,미래,확실,불확실
27,"업계 관계자들에 따르면 노사 간 물밑 대화는 오가고 있으나, 양측의 입장 차가 커 파업은 끝없이 길어질 전망이다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
31,특히 첫날인 7월 14일 오전 10시 개최되는 개막식 행사에 참여하는 관람객에게는 선착순 경품 추첨 이벤트에 참여할 수 있는 기회를 제공한다.,예측형,사실형,긍정,긍정,미래,현재,확실,확실
45,인트로 튜토리얼에도 등장해 위압감을 드러낼 예정이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
12,이에 삼양식품이 수출 비중이 높은 만큼 달러 강세의 수혜를 입을 것이라는 전망이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
47,금융당국은 단순 카드 자동납부 조회 기능을 넘어 향후 자동납부 카드이동서비스 구축을 통해 금융 소비자의 선택권과 카드사 서비스 경쟁력을 제고할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
3,이 경우 트럼프 대통령이 대중국 정책 성과로 자화자찬했던 1단계 합의안에 대한 평가가 달라지면서 미 선거 표심에 영향을 줄 것이다.,예측형,추론형,긍정,긍정,미래,미래,확실,불확실
43,코로나 19 이후 비대면 소비 트렌드의 확대로 빠르게 성장한 시장을 선점하기 위해 각종 신원인증서비스 업체들의 치열한 각축전이 예고된다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
26,혼란한 경쟁이 소강상태에 접어들면 시장에서 살아남는 사업자는 손에 꼽을 정도가 되지 않을까 소비자 편의성과 신뢰성을 얼마나 확보하느냐가 향후 시장의 판도를 가를 것이다.,예측형,추론형,긍정,긍정,미래,미래,확실,불확실
8,넥슨의 핵심 IP인 ＇메이플스토리＇를 활용해 블록체인과 NFT의 가치를 실현하겠다는 계획이다.,예측형,,긍정,,미래,,확실,
17,또한 납부유예 제도를 신설해 가업 상속을 원하는 기업이 가업상속공제와 상속세 납부유예를 선택할 수 있도록 할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
6,이 같은 상황에서 첼시전 반칙 퇴장과 3경기 출전정지 징계로 전력에서 이탈했던 손흥민의 복귀 후 몇 경기가 올 시즌 토트넘의 향배를 가를 전망이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
4,"그 밖에도 아직까지 마스크를 벗지 못하는 실내, 실외 모두 자연스러운 피부 표현이 가능한 제품, 마스크에도 화장이 묻어나지 않거나, 두꺼운 피부 표현 대신 모공과 잡티, 붉은 기 등 피부 결점을 자연스럽게 커버할 수 있는 ＇파데프리＇ 트렌드도 꾸준히 이어질 것으로 보인다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
40,참가자가 직접 클라우드와 두레이 서비스를 경험해볼 수 있는 체험 부스도 준비될 예정이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
19,재단측에서는 토큰을 활용한 거버넌스 탈중앙화를 추진하고 감시 노드 구축과 운영에 대한 보상을 제공함으로써 보안 수준을 높일 방침이다.,예측형,사실형,긍정,긍정,미래,미래,확실,확실
36,새로운 바이러스도 언젠가 사람을 또 위협할 것이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
48,병맥주와 페트맥주는 세금 변화가 크지 않아 소비자가격에도 큰 영향이 없을 전망이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
37,기지급된 중간배당 500원을 포함한 2019년 회계연도에 대한 보통주 1주당 총 현금배당은 2100원이며 이에 따른 연간 배당성향은 25.6%로 예상된다.,예측형,사실형,긍정,긍정,미래,미래,확실,불확실
53,화웨이는 아태 지역 스타트업 생태계에 1억달러를 투자하고 디지털 경제를 발전시킬 수 있는 인재를 육성하기 위해 5년 내 50만명에게 디지털 교육을 제공할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
15,탁주는 기존에도 세율이 5%로 낮은 수준이어서 종량세 전환에 따른 가격영향은 크지 않을 전망이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
9,카카오게임즈(대표 조계현)의 기대작 ＇우마무스메 프리티더비＇가 20일 오전 11시 출격한다.,예측형,,긍정,,미래,,확실,
16,블루포션게임즈는 ＇에오스＇의 기존 퍼블리싱 계약 종료에 따라 19일부터 ＇에오스: 더블루＇로 명칭을 변경하고 대규모 콘텐츠 업데이트와 함께 직접서비스를 실시할 예정이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
24,"KB국민·신한·하나·우리·IBK기업, NH농협은행 등 6대 은행은 7월 4~25일 박람회 홈페이지를 통해 서류전형 신청을 접수하고, 서류전형 통과자에게 8월 24일과 25일 박람회 현장면접 기회를 제공한다.",예측형,사실형,긍정,긍정,미래,미래,확실,확실
33,핀테크 기업 독립 계좌가 일반화하면 개인 자산을 보관하고 투자하는 과정에 상당한 변화가 예상된다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
54,확인된 의견은 향후 업데이트 계획을 수립에 적극 참고한다.,예측형,추론형,긍정,긍정,미래,미래,확실,확실
52,"또한 정부는 또 화물차와 택시 등 경유 차량으로 생계를 잇는 사람들을 대상으로 지원하는 경유 유가연동보조금 지원 기준단가를 리터(L)당 1천750원에서 1천700원으로 내리고, 국내선 항공유에 할당관세를 적용할 방침이다.",예측형,사실형,긍정,긍정,미래,미래,확실,확실
25,"상업용 비행 분야에서 자동 조종 기술은 오래전부터 존재했으나, 심현철(David Shim) 카이스트 항공우주공학 교수에 의하면 헬기 조종사들은 일자리를 제일 먼저 잃은 직군이 될 것이다.",예측형,추론형,긍정,부정,미래,미래,확실,불확실
11,"정부는 이와 함께 정부 부처, 연구기관, 경제 협회 및 단체에 규제 전담 조직을 설치하고, 규제혁신추진단과 긴밀히 연계해 덩어리 규제를 발굴·개선할 예정이다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
32,한편 APEC 정상회의 개최지는 외교부가 구성한 선정위원회 심사를 통해 2024년 상반기 최종 확정될 예정이다.,예측형,사실형,긍정,긍정,미래,미래,확실,불확실
50,이들 교육기관은 조만간 영재 수 추가 감소와 함께 존폐 기로에 설 것으로 전망된다.,예측형,예측형,긍정,부정,미래,미래,확실,불확실
49,"미 공군의 요구 조건에 따른 F-15EX 성능은 수출 모델인 F-15SA와 F-15QA를 베이스로 스텔스 기능을 제외한 보잉이 가진 최첨단 기술들이 대거 적용되어, 최강의 성능을 가진 F-15 시리즈의 최종 병기가 될 것으로 예상된다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
29,또 이들 기관은 17일부터 박람회를 위한 홈페이지를 개설해 금융권 상시 채용정보 플랫폼으로 운영한다.,예측형,사실형,긍정,긍정,미래,현재,확실,확실
41,"아크로비스타 주민들은 이에 대응해 사흘 전부터 집회 중 마이크, 스피커, 확성기 등의 사용을 금지해달라는 내용의 진정서에 서명을 받아 다음주께 경찰에 진정서를 제출할 계획이다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
1,"기상청에 따르면 이날 오후 경기 동부와 강원 내륙·산지, 전라 동부 내륙, 경북 북부 내륙, 경상 서부 내륙에서는 소나기가 5∼30㎜가량 내릴 것으로 보인다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
21,금융권 57개사가 참여하는 공동 채용 박람회가 8월 말 열린다.,예측형,사실형,긍정,긍정,미래,미래,확실,확실
2,이를 위해 오는 7월 1일 ＇위믹스3.0＇의 테스트넷을 공개하고 위믹스 월렛과 거버넌스 디앱을 온보딩한다.,예측형,사실형,긍정,긍정,미래,미래,확실,확실
44,이번 거버넌스 토큰 발행과 탈중앙화를 통해 감시 노드의 수를 늘리고 개발자 참여를 독려할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
39,정부는 단기 유동성에 기여하는 무역금융을 지원해 금융권과 함께 기업의 자금 애로를 선제적으로 해소할 예정이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
35,또 대기업들의 투자가 신속히 진행될 수 있도록 간선도로와 상하수도 등 기반시설은 갖췄지만 아직 조성 계획이 수립되지 않은 ＇원형지＇를 즉시 공급할 수 있도록 할 계획이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
23,김 교수는 강연에서 웹3.0의 핵심 기술로 거론되는 NFT의 본질을 살피고 사업을 진행할때의 고려점을 논할 예정이다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
46,"특히 독감백신, 수두백신, B형간염백신 등 다양한 백신 개발을 통해 축적된 연구개발 역량이 코로나19 백신 개발에도 적용될 전망이다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
10,위메이드는 이날 오후 10시 카카오 쇼핑 라이브를 통해 2차 쇼케이스 ＇미르M＇ 특별 방송 ＇전지적 용사 시점＇도 개최한다.,예측형,사실형,긍정,긍정,미래,미래,확실,확실
22,"탄력근로제 단위기간 확대 안은 국회에서 통과되지 않고 있으며, 특별연장근로 인가 사유 확대는 시행령만 개정하면 되는 만큼 조만간 단위기간이 확대될 전망이다.",예측형,예측형,긍정,긍정,미래,미래,확실,불확실
18,푸드테크 산업의 종착역은 개인 맞춤형 식품이 될 것으로 예상된다.,예측형,예측형,긍정,긍정,미래,미래,확실,불확실
56,"AI의 경우 내년에 필요한 인력은 4만100명 정도인데 배출되는 인력은 1만1500명으로 격차가 2만8600명 수준이지만, 2030년에는 수요와 공급 간 격차가 7만1600명까지 벌어진다.",예측형,사실형,긍정,긍정,미래,미래,확실,확실
0,그에 대한 결과를 보면 아미그달린이 위암 치료의 중요한 수단으로 사용될 수 있는 가능성을 보여준다.,예측형,추론형,긍정,긍정,현재,현재,확실,불확실
1,한편 이토 앞에서는 애교가 넘치지만 반전의 싸움 실력을 지닌 이토의 여자친구 ＇쿄코＇ 역은 ＇은혼＇으로 유명한 하시모토 칸나가 맡아 ＇만찢녀＇의 귀여움과 반전의 코미디 연기를 선보인다.,예측형,사실형,긍정,긍정,현재,현재,확실,확실
2,해외 자회사의 국내 모회사 배당금을 비과세하면 국내로 자금이 유입되는 효과가 클 것으로 기대된다.,예측형,추론형,긍정,긍정,현재,미래,확실,불확실
3,"오버다임의 강철수 대표는 사우디아라비아 행 선박은 2020년 2월 중으로 진행이 될 것으로 예정되어 있다고 말해, 오버다임의 제품들을 실은 선적들이 계속해서 우리나라 항만에서 떠날 것으로 보여 진다.",예측형,추론형,긍정,긍정,현재,미래,확실,불확실
4,이미 관련 기업과 협업해 2025년께 김포공항에서 UAM 시범운항을 계획하고 있다.,예측형,사실형,긍정,긍정,현재,현재,확실,확실
5,정부가 비트코인 등에 투자하는 국민이 늘어난 세태를 반영해 2년 뒤 가구별 가상자산 현황을 공표하는 방안을 추진한다.,예측형,사실형,긍정,긍정,현재,현재,확실,확실
6,"한국천문연구원에 따르면 이날 오전 각지의 해돋이 시간은 서울 7시 47분, 인천 7시 48분, 강릉 7시 40분, 서산 7시 47분, 포항 7시 33분, 군산 7시 43분, 울산 7시 32분, 목포 7시 42분, 제주 7시 38분, 해남 7시 40분이다.",예측형,사실형,긍정,긍정,현재,현재,확실,확실
7,"기상청에 따르면 5일까지 기온은 평년보다 3∼4도 높겠으나, 내륙을 중심으로 낮과 밤의 기온 차가 10∼12도로 클 것으로 보인다.",예측형,추론형,긍정,긍정,현재,미래,확실,불확실
8,여성 연수원장 발탁을 통해 신보는 열정과 역량을 갖춘 창의적 여성인재 육성에 적극 나서겠다는 방침이다.,예측형,사실형,긍정,긍정,현재,현재,확실,확실
9,지난해 말 세계 최초로 출시한 ＇하이퍼스케일 AI 컴퓨팅(HAC)＇을 앞세워 공공기관 수요는 물론 민간 시장에서도 아마존웹서비스(AWS)와 진검 승부를 예고하고 있다.,예측형,추론형,긍정,긍정,현재,현재,확실,불확실
10,미츠하시를 혼낼 수 있는 유일한 여자 캐릭터 ＇리코＇ 역을 ＇도쿄 트라이브＇의 액션 히로인 세이노 나나가 맡아 스턴트 뺨치는 리얼한 액션을 선보인다.,예측형,사실형,긍정,긍정,현재,현재,확실,확실
11,"20일 출시되는 일본산 게임 ＇우마무스메 프리티더비＇와 23일 한국산 ＇미르M＇, 24일 중국산 ＇천애명월도M＇이 주인공이다.",예측형,사실형,긍정,긍정,현재,현재,확실,확실
12,보유세 부담을 적정 수준으로 환원하기 위한 세율 인하 등의 구체적인 보유세 개편 방안은 7월 중 확정할 예정이다.,예측형,사실형,긍정,긍정,현재,미래,확실,확실
0,아직은 이스포츠에 있어 전반적인 로드맵을 그리는 수준으로 향후 이스포츠에 적합한 게임들이 갈라게임즈를 통해 계속 공개될 것이다.,예측형,예측형,미정,긍정,과거,미래,확실,불확실
0,"16일 기상청에 따르면 17일 늦은 오후부터 밤 사이 경기남부와 강원영서남부, 충청권, 경북서부에 돌풍과 천둥·번개를 동반한 소나기가 오는 곳이 있겠다.",예측형,예측형,미정,긍정,미래,미래,확실,불확실
0,코로나가 장기화하면서 자동차 정비와 점검 방법도 변화가 예상된다.,예측형,예측형,미정,긍정,현재,미래,확실,불확실
0,"＂OTT 사업을 처음부터 직접 키우려 했다면 쿠팡플레이의 ＇타임 투 마켓(Time to Market, 제품 개발부터 판매까지 걸리는 시간)＇은 2년이 걸렸을 것이다.＂",예측형,추론형,부정,긍정,과거,과거,확실,불확실
