index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
196,이에 따른 절차로 손 회장은 우리금융의 3월 주주총회에서 연임될 예정이지만 DLF 사태 중징계 결정으로 불확실성이 커졌다.,추론형,사실형,긍정,미정,과거,미래,확실,불확실
57,＂현장에서 내가 제일 먼저 봤는데 가장 놀란 부분이었다.＂,추론형,사실형,긍정,미정,과거,과거,확실,확실
255,오페르트는 관리들의 구조화된 부정부패도 꼬집었다.,추론형,사실형,긍정,부정,과거,과거,확실,확실
182,코로나19는 특정 국가에 집중된 글로벌 공급망의 위험성을 일깨워줬다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
181,무엇보다 국경 방어를 책임진 조선의 장수들이 하나같이 무능한 겁쟁이였다.,추론형,사실형,긍정,부정,과거,과거,확실,확실
274,거짓말에 증거 인멸을 위해 비행기 잔해를 불도저로 밀어 버린 일도 정권의 도덕성을 땅에 떨어뜨렸다.,추론형,추론형,긍정,부정,과거,과거,확실,확실
198,"동시에 그는 우리나라 정부와 항공사, 여행사, 해외 공항 당국 등을 수시로 접촉하며 국제선 재개를 위해 뛰었다.",추론형,사실형,긍정,미정,과거,과거,확실,확실
72,그들을 효과적으로 진압하는 데는 다른 뭔가가 필요했다.,추론형,추론형,긍정,미정,과거,과거,확실,불확실
9,대학 교수로 성장한 젊은 지식인들은 유능할지 모르나 공공의 삶을 살찌우지는 않았다.,추론형,추론형,긍정,부정,과거,과거,확실,불확실
271,"4억t의 천연가스를 소비하는 EU는 기존 러시아로부터 1억6000만t을 의존하고 있었지만 이번 전쟁으로 인해 미국, 중동 등지에서 이를 조달해야 했다.",추론형,사실형,긍정,미정,과거,과거,확실,확실
316,말 그대로 국내 우주·방산 산업은 무(無)에서 유(有)를 창조해왔다.,추론형,사실형,긍정,긍정,과거,과거,확실,확실
172,이 같은 흐름과 최근에는 화장품 매출이 늘어날 것이라는 기대감과 함께 화장품 관련주가 일제히 강세를 보이기도 했다.,추론형,사실형,긍정,긍정,과거,과거,확실,불확실
202,"홈카페, 인덕션, 에어프라이어 등 소형 가전 제품도 공격적으로 내놓으면서 단순 주방기구 회사를 뛰어넘었다.",추론형,사실형,긍정,긍정,과거,과거,확실,확실
75,3열 시트에도 열선 기능을 탑재해 동승자를 배려했다.,추론형,사실형,긍정,긍정,과거,과거,확실,확실
318,넥슨은 지난해에 이어 2년 연속 온라인에서 개최하며 청중의 접근성을 낮춘 점을 긍정적으로 평가했다.,추론형,사실형,긍정,긍정,과거,과거,확실,확실
77,국제 유가 상승으로 1분기에만 8조원 가까운 적자를 낸 한국전력이 소송으로 최대 수조원을 물어줄 뻔했다가 구사일생 했다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
324,멀쩡한 주가연계신탁(ELT)을 지난해 11월 말 잔액 이상으로는 팔 수 없게 캡을 씌운 것도 그렇다.,추론형,추론형,긍정,부정,과거,과거,확실,확실
111,넥슨은 행사의 막을 올리는 키노트 강연에서 블록체인 게임 서비스 청사진을 최초 공개해 이목을 끌었다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
238,특히 네 장밖에 되지 않는 올림픽 출전 티켓 경쟁에서는 다른 선수들에 비해 많이 뒤처져 있다.,추론형,사실형,긍정,부정,과거,현재,확실,확실
143,그리고 최근 감염자 폭증은 중국 대응이 늦었기 때문이다.,추론형,추론형,긍정,미정,과거,과거,확실,확실
325,"냄비와 프라이팬의 장점만 취한 신제품 플렉스팬은 ＇브레이브걸스＇, ＇곰표＇ 등과 컬래버(협업)하며 월 판매량 3만개를 넘겨 업계 이목을 끌었다.",추론형,사실형,긍정,미정,과거,과거,확실,확실
5,그림만이 삶의 증거였다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
147,안타까운 것은 허균이 원나라와 명나라 문인들의 아름다운 구절이나 화려한 시편 중에 사람들이 거의 보지 못한 것들을 상당히 많이 채집하여 문집에 끼워넣어 허난설헌의 명성과 위세를 떠벌렸다는 것이다.,추론형,추론형,긍정,부정,과거,과거,확실,확실
63,"다만 카카오게임즈는 ＇프린세스커넥트: 리다이브＇, ＇뱅드림: 걸즈밴드파티＇ 등을 성공적으로 서비스하며 동종 장르의 서비스 경험을 쌓았다.",추론형,사실형,긍정,긍정,과거,과거,확실,확실
114,"문집은 중국으로 다시 들어갔다가 전겸익(명나라 말, 청나라 초의 문인)의 남다른 감식안을 만나 속 내용이 모두 드러나 조선 사람들을 크게 부끄럽게 만들었으니 애석하도다.",추론형,사실형,긍정,부정,과거,과거,확실,확실
139,"남편이 을사사화의 원흉 중 한 명으로 비난받은 영의정 이기, 1476~1552의 문하에 출입하자 사임당은 이를 극구 만류했다.",추론형,사실형,긍정,미정,과거,과거,확실,확실
101,《패관잡기》는 최국광을 ＂도량이 넓다고 하지 않을 수 없는 인물＂이라고 평가했다.,추론형,사실형,긍정,긍정,과거,과거,확실,확실
94,구호품을 바쳐 어려운 사람을 구제하는 경우 반드시 포상하도록 미리 상금부터 준비하라고 했으니 여기서 권분의 명분이 서는 것이다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
282,경찰이 소음 등 이륜차 불법행위에 대해 집중 단속을 이어가는 가운데 최근 이륜차 교통사고와 불법행위가 증가하는 추세인 것으로 나타났다.,추론형,사실형,긍정,미정,과거,현재,확실,불확실
3,"일본의 전력 부족은 화력발전소 가동 중단과 원전 재가동 부진, 지난 3월 후쿠시마현 앞바다 지진 여파 등이 복합적으로 영향을 미친 결과다.",추론형,추론형,긍정,미정,과거,과거,확실,확실
225,단종은 매일 아침 대청에 나와 곤룡포를 입고 걸상에 걸터앉아 있었고 사람들은 그런 모습을 보고 마음 아파하고 있었다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
219,우리나라 옷은 소매가 넓고 큰 두루마기를 겹겹이 입어 활동하기가 이만저만 불편한 게 아니었다.,추론형,사실형,긍정,부정,과거,과거,확실,확실
310,계약서를 작성한 사람은 이미 자신의 이익을 충분히 반영해 작성했을 것이라고 본다.,추론형,추론형,긍정,미정,과거,과거,확실,불확실
183,우회전하는 차 앞을 자전거로 막아서면서 ＂왜 따라오냐＂고 항의한 아이가 상습적으로 이 같은 일을 한다는 의혹이 제기됐다.,추론형,추론형,긍정,부정,과거,현재,확실,불확실
302,고인의 명예 회복을 요구해온 유족은 ＂진실 규명의 첫 단추가 끼워졌다＂며 환영했다.,추론형,사실형,긍정,긍정,과거,과거,확실,확실
140,어디선가 많이 봤던 풍경이다.,추론형,사실형,긍정,미정,과거,현재,확실,확실
228,최근 들어 농식품 분야에서 우리나라 스타트업들이 그나마 두각을 나타내고 있는 건 사실 2010년 농림축산식품부가 모태펀드를 도입한 영향이 크다.,추론형,추론형,긍정,미정,과거,과거,확실,확실
33,"미황사를 복원하듯, 달마고도를 이어주듯, 도솔암 흙 기와를 올리듯, 천천히 꼭꼭 씹으며 해남의 손맛을 음미했다.",추론형,사실형,긍정,미정,과거,과거,확실,확실
42,몇몇 부자를 제외한 대중은 비위생적이고 열악한 공장과 농토에서 새벽부터 밤까지 노동에 시달려야 했다.,추론형,사실형,긍정,부정,과거,과거,확실,확실
173,"이긍익의 《연려실기술》에 따르면, 예종은 세자 때부터 세조의 사랑을 독차지하던 남이를 매우 못마땅하게 여겼다.",추론형,사실형,긍정,부정,과거,과거,확실,확실
124,자치경찰위는 ＂이륜차 사망사고가 지난해보다 증가하고 있어 위험한 운전행위를 선제적으로 차단해야 한다＂며 ＂여름철 늦은 시간대에 굉음과 과도한 조명 등으로 시민들에게 불편을 주는 이륜차 불법 개조도 근절해야 한다＂고 강조했다.,추론형,사실형,긍정,부정,과거,현재,확실,확실
330,이 대표는 당시를 90대9대1의 법칙이 제대로 작동했다고 회고했다.,추론형,사실형,긍정,미정,과거,과거,확실,확실
46,"특히, 청정 지역 알프스에서 나온 프리미엄 소금 ＇알펜잘츠＇를 사용해 건강하면서도 깊은 단맛의 풍미를 높였다.",추론형,사실형,긍정,긍정,과거,과거,확실,확실
73,17일 이규하 NH투자증권 연구원은 LG이노텍이 2분기 실적 전망치를 크게 상회하는 ＇어닝 서프라이즈＇를 기록할 것으로 전망했다.,추론형,사실형,긍정,미정,과거,미래,확실,불확실
179,목숨을 부지하려면 몰래 고려로 도망쳐야 했다.,추론형,추론형,긍정,부정,과거,과거,확실,확실
45,그동안 대학 교육이나 행정에 간섭한 정부 정책이 이런 문제를 키우는 데 기여했다.,추론형,추론형,긍정,부정,과거,과거,확실,확실
185,권성동 국민의힘 원내대표도 ＂정책위의장이 정부에 연락해 각종 관세율 인하를 주문하고 있다＂고 지원했다.,추론형,사실형,긍정,미정,과거,현재,확실,확실
101,노조의 임금 인상 요구를 속속 수용하면 올라간 임금이 재차 물가를 자극하는 ＇임금발 인플레이션＇ 악순환 우려가 커질 수밖에 없다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
108,나를 기록하고 역설하는 일의 중요성은 아직 인류의 끝나지 않은 숙제일 것이다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
78,하루 3번 던전 공략이 가능하며 기획 진도를 100%까지 높이면 3월 14일 오후 6시 이벤트 페이지를 통해 화이트데이 특별 프로그램을 시청할 수 있다.,추론형,사실형,긍정,미정,미래,미래,불확실,불확실
56,글로벌 P2E 게임 ＇인피니티엔젤＇의 해외 시장 진출이 본격화될 전망이다.,추론형,예측형,긍정,미정,미래,미래,불확실,불확실
98,수혈용 혈액제제를 환자에게 투여하면 수혈용 혈액제제 내 T-림프구가 면역 기능이 저하된 수혈 환자의 정상 조직을 공격하는 이식편대숙주병이라는 부작용이 발생할 수 있다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
29,예컨대 암 환자의 세포에서 암 유발 돌연변이를 찾아 그 부위만 차단하는 방식으로 치료할 수 있다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
105,＇표＇만 노리는 정치 욕심과 선거 격랑에 휘말리면 가뜩이나 중산층이 줄어든 ＇한국호＇는 위험해진다.,추론형,추론형,긍정,부정,미래,미래,불확실,불확실
82,프리미엄 영입 및 이벤트 영입으로 슈퍼스타 등급의 트레이너를 획득하지 못하면 슈퍼스타 확정 게이지가 상승하고 확정 게이지가 가득 차면 슈퍼스타 등급 이상의 트레이너를 확정적으로 영입할 수 있다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
104,"반려견을 차 안에 두고 방치하면 징역 6개월 혹은 벌금 120만 원을 물리고, 반려견에게 험한 표정을 짓는 장난조차 괴롭힘으로 간주해 처벌할 수 있다.",추론형,사실형,긍정,미정,미래,현재,불확실,확실
109,호텔 한 층을 통째로 중국 선수단에 제공하고 숙소 소독과 전용 엘리베이터를 마련하는 등 동선도 따로 둘 것으로 보인다.,추론형,사실형,긍정,미정,미래,미래,불확실,불확실
19,"그는 이 같은 이유로 NFT가 성공하기 위해서는 상징성과 강력한 팬덤, 팬덤을 유지할 부가 서비스가 필요하다고 강조했다.",추론형,추론형,긍정,미정,미래,과거,불확실,확실
42,이번 수상 결과는 다음달 열리는 아카데미 시상식에서도 ＇기생충＇에 유리한 영향을 미칠 것으로 기대된다.,추론형,추론형,긍정,긍정,미래,미래,불확실,불확실
15,박물관에서는 천주교 박해와 관련한 전시와 예술 작품을 만날 수 있다.,추론형,사실형,긍정,미정,미래,현재,불확실,불확실
67,다만 검찰이 산업부 블랙리스트 의혹과 관련해 박상혁 더불어민주당 의원을 수사선상에 올려놓으면서 검찰 수사가 문재인정부 청와대 윗선까지 확대될 가능성도 있다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
24,오는 10월까지 1개 이상의 해외진출 대상 국가에 직접 출시가 가능해야 한다.,추론형,사실형,긍정,미정,미래,미래,불확실,확실
31,언제 일곱 번째 아이가 되어 돌아올 건지.,추론형,대화형,긍정,미정,미래,미래,불확실,불확실
132,중국산 게임의 흥행 사례가 또 한번 탄생할지 주목된다.,추론형,예측형,긍정,미정,미래,미래,불확실,불확실
51,"산모, 신생아도 인공호흡기 사용 등 보존적 치료를 적용할 수 있다.",추론형,사실형,긍정,미정,미래,현재,불확실,불확실
160,"수수꽃다리는 북한에서 주로 자라지만 우리나라 중부지역에서도 많이 식재되고 있는데, 토종이 아닌 이식에 성공해 원예화된 케이스라 할 수 있다.",추론형,사실형,긍정,미정,미래,현재,불확실,불확실
16,상대적으로 유동성 여유가 있는 소수 기업은 위기를 기회로 삼아 보다 공격적으로 해외 투자에 나설 수 있다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
76,그래야 한국을 먹여살릴 신기술과 서비스가 탄생하고 국민의 선택폭도 넓어질 것이다.,추론형,추론형,긍정,긍정,미래,미래,불확실,불확실
18,하지만 스테이블 코인의 가격  고정이 크게 벌어지면 투자자들이 돈을 돌려받지 못하게 될까봐 해당 코인을 시장에서 매도하면서 가격이 더 떨어지는 ＇죽음의 나선＇ 현상이 나타날 가능성이 높아진다.,추론형,추론형,긍정,부정,미래,미래,불확실,불확실
12,그러나 국회에서 이 같은 연장안이 원활하게 논의될 수 있을지는 미지수다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
9,중국이 국내 수요 부진을 이유로 수입 약속을 지키지 않아도 합의를 깬 것은 아니라고  우길 수 있다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
133,일러야 2024년 이후가 될 것으로 관측된다.,추론형,예측형,긍정,미정,미래,미래,불확실,불확실
75,제품 두 개를 연결해 스테레오 시스템을 구축해 아쉬움을 달래볼 수 있겠다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
136,"가령 연소득이 1억원인 직장인이 연 5% 금리로 5년간 신용대출을 신청할 경우, 현재는 DSR 25% 수준인 1억원까지 대출이 가능했지만, 앞으로는 연소득의 1.6배 수준인 1억6000만원까지 받을 수 있게 된다.",추론형,사실형,긍정,미정,미래,과거,불확실,확실
60,2019년 말부터 금융권을 뜨겁게 달군 오픈뱅킹은 2020년 ＇데이터 3법＇(개인정보보호법·신용정보법·정보통신망법)이 국회 문턱을 넘으면 더욱더 탄력을 받을 것으로 보인다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
55,지금 중국의 대응 태세라면 초반전 케이오 패를 당할 수 있다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
147,하지만 면역력이 저하된 상태에서 외부 바이러스가 침투하면 감염이 될 가능성이 높다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
30,더 큰 공포가 몰려오면 나약한 인간은 또 탐욕 쪽으로 기울 수 있다.,추론형,추론형,긍정,부정,미래,미래,불확실,불확실
141,"특히 러시아의 경우 해킹 등을 통한 사이버 공격을 가할 수 있고, 2020년 예정된 미국 대선에 영향을 줄 수도 있다.",추론형,추론형,긍정,미정,미래,미래,불확실,불확실
120,경찰은 이 사건 수사를 조만간 마무리하고 이달 중 수사 결과를 브리핑을 통해 밝힐 것으로 전망된다.,추론형,사실형,긍정,미정,미래,미래,불확실,불확실
148,"고진영(1위), 박성현(2위), 김세영(6위), 이정은(9위), 김효주(12위)에 이어 6위인 박인비로서는 최소 2명을 제쳐야 태극마크를 다시 달고 디펜딩 챔피언 자격으로 올림픽 무대에 설 수 있다.",추론형,추론형,긍정,미정,미래,미래,불확실,불확실
158,이 밖에 콧물이 목 뒤로 넘어가는 ＇후비루＇일 때 잦은 기침이 발생할 수 있다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
2,이렇게 눈이 안 오면 우리는 언젠가 ＇눈의 서사(敍事)＇를 잃어버릴지도 모른다.,추론형,추론형,긍정,부정,미래,미래,불확실,불확실
100,가입자는 처음 가입 당시 자신의 상황에 맞는 상품을 고르기만 하면 일일이 자산 포트폴리오를 조정해야 하는 번거로움을 피할 수 있다.,추론형,추론형,긍정,긍정,미래,현재,불확실,불확실
126,이벤트 페이지 내 마련된 SNS 공유하기를 통해 친구에게 사전예약 소식을 즉시 알릴 수 있으며 ＇컴프매 걸스 예측 이벤트＇를 위한 힌트도 서로 공유할 수 있다.,추론형,사실형,긍정,미정,미래,현재,불확실,불확실
68,한 번의 만용이 돌이킬 수 없는 결과로 이어질 수 있다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
131,영미권 대중예술 분야에서 활약하는 한국인도 더 자주 보게 될 것이다.,추론형,예측형,긍정,미정,미래,미래,불확실,불확실
45,아케이드(Arcade) 모드에서 선택해 즐길 수 있다.,추론형,사실형,긍정,미정,미래,현재,불확실,확실
26,영화 속 한 장면을 통해서 감독은 많은 이야기를 할 수 있다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
143,"초음속 비행으로 각종 커다란 응력, 스트레스, 압력에 더 민감한 전투기는 조립정밀도가 높을수록 비행특성에 관여하는 변수를 최대한 줄일 수 있기에 초정밀조립이 가능한 FASS는 동체에 가해지는 다양한 힘으로부터 기체를 안전하게 지킬 수 있다.",추론형,추론형,긍정,긍정,미래,현재,불확실,확실
85,러시아의 우크라이나 침공 영향으로 사료값이 올라 힘든 상황에 아예 사료 공급마저 끊기면 치명적인 타격을 입을 수 있다는 우려가 나온다.,추론형,추론형,긍정,부정,미래,현재,불확실,불확실
96,"연소득, 청약통장 가입 기간, 자녀 수, 신규 분양 주택 여부 등에 따라 우대금리를 적용하면 연 1.5%까지도 낮출 수 있다.",추론형,추론형,긍정,미정,미래,현재,불확실,불확실
94,이는 심하면 사망에 이를 수도 있다.,추론형,추론형,긍정,부정,미래,미래,불확실,불확실
36,문제는 최대 1조7000억원으로 예상되는 재원 마련이다.,추론형,사실형,긍정,미정,미래,현재,불확실,불확실
118,넥슨과 EA아시아스튜디오는 피파모바일의 e스포츠 종목으로의 가능성도 타진한다.,추론형,추론형,긍정,미정,미래,현재,불확실,불확실
22,가장 의견이 긍정적인 애널리스트는 넥슨 주가가 4100엔까지 뛸 수 있을 것으로 내다본다.,추론형,사실형,긍정,긍정,미래,미래,불확실,불확실
119,창고·길거리에 쌓아뒀던 제품이 모두 출하되려면 열흘 넘는 시간이 필요할 전망이다.,추론형,추론형,긍정,미정,미래,미래,불확실,불확실
15,다만 증권가에서는 하반기부터 엔터주 조정이 끝나고 본격적인 실적 성장이 이어질 것으로 전망하는 분위기다.,추론형,추론형,긍정,미정,미래,미래,확실,불확실
9,정체된 시내 도로를 반복하기보다는 주기적인 고속도로 주행이 이뤄진다면 DPF를 더욱 오래 유지할 수 있다.,추론형,추론형,긍정,긍정,미래,미래,확실,불확실
115,입장료 8000원을 내면 관람 후에 리아프가든센터에서 다육식물이나 꽃 등과 교환해주기 때문에 공짜로 구경한 기분으로 식물원을 나설 수 있다.,추론형,추론형,긍정,긍정,미래,현재,확실,불확실
78,"우리 군의 공중무기체계 선정 기준은 유사시 공중, 해상, 지상 전력의 전개와 대응 전략을 바탕으로 수립한 작전 요구 성능과 도입 이후 최대 30년간 운영유지, 성능개량, 후속군수지원까지 종합적으로 고려해 국익 차원에서 자주국방에 부합하는 방향으로 접근해야 할 것이다.",추론형,추론형,긍정,미정,미래,미래,확실,불확실
66,"럼에 절인 베이컨을 파인애플에 말아 단짠의 진수를 경험할 수 있는 베이컨 파인애플말이(1만5000원), 치즈 크림 파스타에 잘 구워진 항정살 구이와 매콤한 꽈리 고추가 들어간 페코리노 치즈 리가토니(1만7000원)와 당근 퓨레를 곁들여 먹는 삼겹살구이(2만5000원)는 꼭 먹어봐야 할 메뉴다.",추론형,사실형,긍정,긍정,미래,현재,확실,확실
45,＂두 가지를 지키면서 100m 이내에서 웨지샷을 하면 프로 골퍼처럼 멋지게 홀에 붙일 수 있다.＂,추론형,추론형,긍정,긍정,미래,현재,확실,불확실
132,베타차단제 계열의 혈압약은 수면유도 호르몬인 멜라토닌 부족을 일으켜 불면증을 일으킬 수 있으므로 코엔자임큐텐을 보충해주어야 한다.,추론형,추론형,긍정,부정,미래,현재,확실,불확실
161,이때 절약하는 지원금이 바로 지방 대학 몫이다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
201,"＂그게 바로 영화가 되는 건 아니지만, 영화를 만들 때 그런 감정을 꺼내다 쓴다.＂",추론형,추론형,긍정,미정,미래,현재,확실,확실
181,가령 ＇크립토키티＇는 최초의 NFT 표준을 적용했다는 역사성과 상징성을 가지기에 각광 받을 수 있었다.,추론형,추론형,긍정,긍정,미래,과거,확실,불확실
69,＇서머너즈워: 천공의 아레나＇에 이은 빅히트 타이틀이 탄생할지 주목된다.,추론형,예측형,긍정,미정,미래,미래,확실,불확실
163,＇아무축하 챌린지＇는 툰스푼 서비스 페이지 리뉴얼을 축하하는 축전을 제작한 뒤 ＇이벤트 응모작＇ 페이지에 업로드하면 참여할 수 있다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
167,업무량은 같은데 인력이 갑자기 줄어든 경우도 특별연장근로 인가 대상이 될 수 있다.,추론형,추론형,긍정,미정,미래,현재,확실,불확실
152,"오메가3 제품 선택 시에는 원료와 제형, 추출 방식, 비타민E 함유 여부, 순도 등을 살펴봐야 한다.",추론형,대화형,긍정,미정,미래,현재,확실,확실
56,내가 쓰는 물건의 자리를 어디로 지정할지는 스스로 결정하면 될 일이다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
191,메모지 한 장이면 시작할 수 있다.,추론형,사실형,긍정,긍정,미래,현재,확실,확실
18,더 많은 고민을 통해 사람들이 ＇돈 벌 생각 때문에 돈을 잃는＇ 사례가 줄어들게 해야 한다.,추론형,추론형,긍정,미정,미래,미래,확실,확실
79,바지 뒷주머니에 넣어 다닐 수 있겠다.,추론형,추론형,긍정,긍정,미래,미래,확실,불확실
55,이를 위해 지역사회 소비 진작을 위하여 온라인 쿠폰을 시민에게 나누어 주는 것도 좋겠다.,추론형,추론형,긍정,긍정,미래,현재,확실,불확실
146,하지만 탐방로가 개설되면서 이제 어지간히 건강한 남녀노소라면 누구나 이 아찔하고 웅장한 바윗덩어리 정상의 호쾌함을 맛볼 수 있게 되었다.,추론형,추론형,긍정,긍정,미래,과거,확실,확실
177,5인 미만 영세 자영업자에게 돌아갈 수 있는 쿠폰을 제로페이와 연동해 시민들에게 일정액을 지급하고 소비하게 하는 것이다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
97,건강 위해성 차원에서 볼 때 우리 생활과 밀접한 도로변 등 사람 코앞에서 미세먼지를 발생하는 노후 경유차는 먼저 퇴출하거나 미세먼지를 제거하는 매연포집필터(DPF)를 서둘러 부착해야 한다.,추론형,대화형,긍정,미정,미래,현재,확실,확실
95,2014년 샌프란시스코에서 오픈한 프렌치 레스토랑 & 바 무슈벤자민을 서울 역삼동에서도 만날 수 있다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
30,"퇴직 후 중산층이 저소득층으로 전락하지 않도록, 연금 개혁도 반드시 이뤄져야 한다.",추론형,추론형,긍정,미정,미래,미래,확실,확실
127,만약 시간이 촉박하다면 오는 11월 있을 업그레이드에 포함됐으면 한다.,추론형,추론형,긍정,미정,미래,미래,확실,불확실
16,필요하다면 정부가 나서 과감하게 지역 거점 평생교육기관으로 키워도 된다.,추론형,추론형,긍정,긍정,미래,현재,확실,불확실
174,대사증후군 진단을 받으면 식욕억제제나 지방흡수를 억제하는 약물 및 인슐린 저항성을 개선하는 약물로 치료를 받게 되지만 약을 쓰기 전에 근본적인 치유방법이 무엇일까를 한번 깊이 고민해보아야 한다.,추론형,대화형,긍정,미정,미래,현재,확실,확실
86,우리는 도시의 집적효과를 극대화하면서도 그 리스크를 효과적으로 관리할 방안을 고민해야 한다.,추론형,대화형,긍정,미정,미래,현재,확실,확실
135,생명 잃은 사회로 전락하게 되는 것이다.,추론형,추론형,긍정,부정,미래,미래,확실,확실
124,＂이런 점이 개선돼야 한다.＂,추론형,대화형,긍정,부정,미래,현재,확실,확실
65,핀테크 기업이 은행처럼 고객에게 직접 계좌를 만들어주는 서비스가 가능해진다.,추론형,사실형,긍정,미정,미래,미래,확실,확실
68,"다만 투자대상기업은 3년 이내에 증자금액의 80% 이상을, 연구·인력개발비, 연구시험용시설 및 직업훈련용시설 투자, 생산성향상시설 투자, 신성장기술 사업화 시설투자 등에 지출해야 한다.",추론형,사실형,긍정,미정,미래,미래,확실,확실
128,"이와 달리, IRP는 가입자가 자유롭게 디폴트 옵션을 지정할 수 있다.",추론형,사실형,긍정,미정,미래,현재,확실,확실
67,＇카오스 고블린 조합＇을 통해 신년 소환서를 최대 4등급까지 업그레이드할 수 있다.,추론형,사실형,긍정,미정,미래,미래,확실,확실
76,＇차이메리카＇의 연결고리가 하나둘 끊어질수록 우리의 딜레마는 커질 수밖에 없다.,추론형,추론형,긍정,부정,미래,현재,확실,불확실
100,지난 시즌에 이어 학원비는 20만원 이상이면 1만원을 돌려받을 수 있다.,추론형,사실형,긍정,미정,미래,현재,확실,불확실
140,이곳은 인도 보호벽이 있어 터널을 조용히 통과할 수 있다.,추론형,사실형,긍정,미정,미래,현재,확실,확실
138,대학생이 선호하는 공기업에 취업만 잘된다면 굳이 서울에서 학교를 다닐 필요성이 감소한다.,추론형,추론형,긍정,미정,미래,현재,확실,불확실
144,무엇보다 코로나19 사태 2년간 위축된 탓에 최근 폭발적으로 증가하는 다이닝 수요를 얼마나 끌어올 수 있을지가 관건이다.,추론형,추론형,긍정,미정,미래,미래,확실,불확실
84,특히 입지가 확고하지 않은 김광현은 시범경기 기간부터 증명해야 한다.,추론형,추론형,긍정,미정,미래,미래,확실,확실
82,이 수첩을 들고 블록체인 학교의 여러 교실을 뛰어다니며 각 칠판의 내용을 베껴와서 코스모스 교실의 칠판에도 작성할 것이다.,추론형,예측형,긍정,미정,미래,미래,확실,확실
199,코로나19가 재촉할 역(逆)세계화의 흐름에 가장 큰 충격을 받을 나라는 한국이다.,추론형,추론형,긍정,부정,미래,현재,확실,불확실
93,여드름처럼 울긋불긋 발진이 보인다면 두피 진정에 신경 써야 한다.,추론형,추론형,긍정,미정,미래,현재,확실,확실
38,박효신은 고요하면서도 복합적인 감정을 입체적으로 선보일 것으로 기대된다.,추론형,예측형,긍정,긍정,미래,미래,확실,불확실
24,"2열을 접으면 1662ℓ 대용량 적재가 가능해 캠핑, 차박 등 레저 활동을 즐길 수 있다.",추론형,추론형,긍정,긍정,미래,현재,확실,불확실
96,국산 캔맥주가 이처럼 몸값 낮추기에 나설 수 있는 것은 술에 붙는 세금 체계가 반세기만에 바뀌기 때문이다.,추론형,추론형,긍정,미정,미래,현재,확실,확실
111,"최고속도는 마하 1.8, 시속으로 표현하면 2200Km/h이며, 항속거리는 2,900Km로서 한 번 이륙해서 서울과 제주를 3회 왕복할 수 있다.",추론형,사실형,긍정,미정,미래,현재,확실,확실
29,대형 커피전문점은 9월부터 커피에 카페인 주의사항을 반드시 표시해야 한다.,추론형,사실형,긍정,미정,미래,미래,확실,확실
19,코로나19 충격이 가시면 우리는 확실히 달라져야 한다.,추론형,추론형,긍정,미정,미래,미래,확실,확실
60,간편해진 본인 확인 절차와 소비자 책임감소는 더 많은 고객유치로 이어질 것이다.,추론형,추론형,긍정,긍정,미래,미래,확실,불확실
55,"스트레스와 과음, 퓨린이 다량 함유된 음식을 장기간 섭취 시 통풍의 발병 가능성이 높아지듯 식습관을 주된 원인으로 볼 수 있다.",추론형,추론형,긍정,미정,현재,현재,불확실,불확실
40,평생 목줄에서 벗어나지 못하는 강아지와 같다고나 할까 싶다.,추론형,추론형,긍정,부정,현재,현재,불확실,불확실
19,눈이 시려 눈물이 나거나 제대로 뜨기 어려울 정도라면 안구건조증·각막염·자가면역질환 등 숨은 원인을 꼭 따져봐야 한다.,추론형,대화형,긍정,미정,현재,현재,불확실,확실
31,업계에 따르면 국내 케어푸드 시장 규모는 지난해 2조원대를 넘어선 것으로 추정된다.,추론형,사실형,긍정,미정,현재,과거,불확실,불확실
